CTUID,Job_type,Time,Num_jobs
5350052.00,Retail,after,5928.0
5350053.00,Retail,after,12685.0
5350054.00,Retail,after,12991.0
5350055.00,Retail,after,10722.0
5350056.00,Retail,after,12563.0
5350057.00,Retail,after,20454.0
5350058.00,Retail,after,10397.0
5350059.00,Retail,after,18413.0
5350060.00,Retail,after,22479.0
5350061.00,Retail,after,23297.0
5350062.01,Retail,after,24483.0
5350062.03,Retail,after,24371.0
5350062.04,Retail,after,22704.0
5350063.03,Retail,after,21338.0
5350063.04,Retail,after,20376.0
5350063.05,Retail,after,26146.0
5350063.06,Retail,after,23894.0
5350064.00,Retail,after,20182.0
5350065.01,Retail,after,19853.0
5350065.02,Retail,after,9071.0
5350066.00,Retail,after,18813.0
5350067.00,Retail,after,3784.0
5350068.00,Retail,after,11699.0
5350069.00,Retail,after,8661.0
5350070.00,Retail,after,13884.0
5350071.00,Retail,after,7675.0
5350072.01,Retail,after,4255.0
5350072.02,Retail,after,4001.0
5350073.00,Retail,after,4205.0
5350074.00,Retail,after,3504.0
5350075.00,Retail,after,7777.0
5350076.00,Retail,after,3724.0
5350077.00,Retail,after,4281.0
5350078.00,Retail,after,4268.0
5350079.00,Retail,after,2585.0
5350080.01,Retail,after,3797.0
5350080.02,Retail,after,5031.0
5350081.00,Retail,after,4761.0
5350082.00,Retail,after,9613.0
5350083.00,Retail,after,12038.0
5350084.00,Retail,after,9079.0
5350085.00,Retail,after,15048.0
5350086.00,Retail,after,806.0
5350087.00,Retail,after,7065.0
5350088.00,Retail,after,25190.0
5350089.00,Retail,after,22087.0
5350090.00,Retail,after,19264.0
5350091.01,Retail,after,25986.0
5350091.02,Retail,after,14718.0
5350092.00,Retail,after,21107.0
5350093.00,Retail,after,10057.0
5350094.00,Retail,after,8528.0
5350095.00,Retail,after,10133.0
5350096.01,Retail,after,6592.0
5350096.02,Retail,after,11968.0
5350097.01,Retail,after,14001.0
5350097.03,Retail,after,8505.0
5350097.04,Retail,after,9474.0
5350098.00,Retail,after,6148.0
5350099.00,Retail,after,8362.0
5350100.00,Retail,after,8015.0
5350101.00,Retail,after,6793.0
5350102.02,Retail,after,10083.0
5350102.03,Retail,after,8187.0
5350102.04,Retail,after,6510.0
5350102.05,Retail,after,6302.0
5350103.00,Retail,after,2469.0
5350104.00,Retail,after,2863.0
5350105.00,Retail,after,4534.0
5350106.00,Retail,after,3165.0
5350107.00,Retail,after,5217.0
5350108.00,Retail,after,4596.0
5350109.00,Retail,after,7907.0
5350110.00,Retail,after,5823.0
5350111.00,Retail,after,6213.0
5350112.00,Retail,after,6433.0
5350113.00,Retail,after,6613.0
5350114.00,Retail,after,3972.0
5350115.00,Retail,after,8630.0
5350116.00,Retail,after,2753.0
5350117.00,Retail,after,18013.0
5350118.00,Retail,after,2214.0
5350119.00,Retail,after,5052.0
5350120.00,Retail,after,18068.0
5350121.00,Retail,after,15445.0
5350122.00,Retail,after,4209.0
5350123.00,Retail,after,4261.0
5350124.00,Retail,after,17629.0
5350125.00,Retail,after,5028.0
5350126.00,Retail,after,2079.0
5350127.00,Retail,after,1948.0
5350128.02,Retail,after,6869.0
5350128.04,Retail,after,12015.0
5350128.05,Retail,after,8695.0
5350128.06,Retail,after,14036.0
5350129.00,Retail,after,4668.0
5350130.00,Retail,after,420.0
5350131.00,Retail,after,1390.0
5350132.00,Retail,after,2855.0
5350133.00,Retail,after,2308.0
5350134.00,Retail,after,3094.0
5350135.00,Retail,after,3467.0
5350136.01,Retail,after,3166.0
5350136.02,Retail,after,5701.0
5350137.00,Retail,after,2246.0
5350138.00,Retail,after,3611.0
5350139.01,Retail,after,1465.0
5350139.02,Retail,after,2687.0
5350140.00,Retail,after,2272.0
5350141.01,Retail,after,4855.0
5350141.02,Retail,after,1741.0
5350142.00,Retail,after,2817.0
5350150.00,Retail,after,1571.0
5350151.00,Retail,after,1269.0
5350152.00,Retail,after,4891.0
5350153.00,Retail,after,4897.0
5350154.00,Retail,after,1217.0
5350155.00,Retail,after,3594.0
5350156.01,Retail,after,2267.0
5350156.02,Retail,after,3493.0
5350157.00,Retail,after,5055.0
5350158.00,Retail,after,5053.0
5350159.01,Retail,after,5850.0
5350159.02,Retail,after,3709.0
5350160.00,Retail,after,6742.0
5350161.00,Retail,after,2247.0
5350162.00,Retail,after,12117.0
5350163.00,Retail,after,5701.0
5350164.00,Retail,after,1723.0
5350165.00,Retail,after,2409.0
5350166.00,Retail,after,2582.0
5350167.01,Retail,after,20234.0
5350167.02,Retail,after,2363.0
5350168.00,Retail,after,3758.0
5350169.01,Retail,after,12263.0
5350169.02,Retail,after,10577.0
5350170.00,Retail,after,2838.0
5350171.00,Retail,after,4069.0
5350172.00,Retail,after,3416.0
5350173.00,Retail,after,5531.0
5350174.00,Retail,after,1941.0
5350175.01,Retail,after,1984.0
5350175.02,Retail,after,1479.0
5350176.00,Retail,after,1421.0
5350180.00,Retail,after,3184.0
5350181.01,Retail,after,2582.0
5350181.02,Retail,after,2925.0
5350182.00,Retail,after,3425.0
5350183.01,Retail,after,2549.0
5350183.02,Retail,after,3648.0
5350184.01,Retail,after,4171.0
5350184.02,Retail,after,2899.0
5350185.01,Retail,after,3160.0
5350185.02,Retail,after,6693.0
5350187.00,Retail,after,1408.0
5350188.00,Retail,after,3378.0
5350189.00,Retail,after,1526.0
5350190.01,Retail,after,1927.0
5350190.02,Retail,after,1335.0
5350191.00,Retail,after,3104.0
5350192.00,Retail,after,1396.0
5350193.00,Retail,after,481.0
5350194.01,Retail,after,258.0
5350194.02,Retail,after,1727.0
5350194.03,Retail,after,1067.0
5350194.04,Retail,after,103.0
5350195.01,Retail,after,4739.0
5350195.02,Retail,after,4171.0
5350196.01,Retail,after,3313.0
5350196.02,Retail,after,957.0
5350200.01,Retail,after,578.0
5350200.02,Retail,after,3037.0
5350201.00,Retail,after,2534.0
5350202.00,Retail,after,2984.0
5350203.00,Retail,after,2477.0
5350204.00,Retail,after,634.0
5350205.00,Retail,after,669.0
5350206.01,Retail,after,507.0
5350206.02,Retail,after,872.0
5350207.00,Retail,after,2262.0
5350208.00,Retail,after,2545.0
5350209.00,Retail,after,2919.0
5350210.01,Retail,after,2247.0
5350210.03,Retail,after,2277.0
5350210.04,Retail,after,413.0
5350211.00,Retail,after,396.0
5350212.00,Retail,after,485.0
5350213.01,Retail,after,7658.0
5350213.02,Retail,after,237.0
5350214.00,Retail,after,238.0
5350215.00,Retail,after,1294.0
5350216.00,Retail,after,2263.0
5350217.00,Retail,after,510.0
5350218.00,Retail,after,3435.0
5350219.00,Retail,after,3435.0
5350220.00,Retail,after,331.0
5350221.01,Retail,after,328.0
5350221.02,Retail,after,326.0
5350222.01,Retail,after,491.0
5350222.02,Retail,after,537.0
5350223.01,Retail,after,529.0
5350223.02,Retail,after,1103.0
5350224.00,Retail,after,821.0
5350225.01,Retail,after,692.0
5350225.02,Retail,after,549.0
5350226.00,Retail,after,955.0
5350227.00,Retail,after,4799.0
5350228.00,Retail,after,24.0
5350229.00,Retail,after,724.0
5350230.01,Retail,after,667.0
5350230.02,Retail,after,283.0
5350231.00,Retail,after,445.0
5350232.00,Retail,after,978.0
5350233.00,Retail,after,585.0
5350234.00,Retail,after,251.0
5350235.01,Retail,after,401.0
5350235.02,Retail,after,49.0
5350236.01,Retail,after,39.0
5350237.01,Retail,after,378.0
5350237.02,Retail,after,450.0
5350237.03,Retail,after,442.0
5350238.01,Retail,after,700.0
5350238.02,Retail,after,498.0
5350239.00,Retail,after,328.0
5350240.01,Retail,after,219.0
5350240.02,Retail,after,190.0
5350241.00,Retail,after,1350.0
5350242.00,Retail,after,1542.0
5350243.01,Retail,after,232.0
5350243.02,Retail,after,4.0
5350244.02,Retail,after,776.0
5350245.00,Retail,after,87.0
5350246.00,Retail,after,1838.0
5350247.02,Retail,after,703.0
5350248.02,Retail,after,1657.0
5350248.03,Retail,after,533.0
5350248.04,Retail,after,2102.0
5350248.05,Retail,after,1608.0
5350249.01,Retail,after,640.0
5350249.03,Retail,after,734.0
5350249.04,Retail,after,669.0
5350249.05,Retail,after,1336.0
5350250.01,Retail,after,996.0
5350250.02,Retail,after,84.0
5350250.04,Retail,after,675.0
5350250.05,Retail,after,789.0
5350260.01,Retail,after,1107.0
5350260.04,Retail,after,1334.0
5350260.05,Retail,after,1115.0
5350260.06,Retail,after,2958.0
5350260.07,Retail,after,5.0
5350261.00,Retail,after,1171.0
5350262.01,Retail,after,2381.0
5350262.02,Retail,after,1216.0
5350263.02,Retail,after,109.0
5350263.03,Retail,after,518.0
5350263.04,Retail,after,828.0
5350265.00,Retail,after,1149.0
5350268.00,Retail,after,518.0
5350269.01,Retail,after,3602.0
5350269.02,Retail,after,794.0
5350270.01,Retail,after,561.0
5350270.02,Retail,after,569.0
5350271.01,Retail,after,4407.0
5350271.02,Retail,after,1029.0
5350272.01,Retail,after,9737.0
5350272.02,Retail,after,614.0
5350273.01,Retail,after,0.0
5350273.02,Retail,after,560.0
5350274.01,Retail,after,40.0
5350274.02,Retail,after,1829.0
5350275.00,Retail,after,5055.0
5350276.01,Retail,after,4250.0
5350276.02,Retail,after,1448.0
5350277.00,Retail,after,1546.0
5350278.00,Retail,after,1672.0
5350279.01,Retail,after,10484.0
5350279.02,Retail,after,9301.0
5350280.00,Retail,after,1097.0
5350281.01,Retail,after,2414.0
5350281.02,Retail,after,1078.0
5350282.00,Retail,after,266.0
5350283.01,Retail,after,763.0
5350283.02,Retail,after,84.0
5350284.00,Retail,after,1242.0
5350285.00,Retail,after,1234.0
5350286.00,Retail,after,3371.0
5350287.02,Retail,after,2237.0
5350287.03,Retail,after,10218.0
5350287.04,Retail,after,1761.0
5350288.00,Retail,after,8905.0
5350289.00,Retail,after,9542.0
5350290.01,Retail,after,671.0
5350290.02,Retail,after,8981.0
5350291.02,Retail,after,798.0
5350291.03,Retail,after,857.0
5350291.04,Retail,after,8754.0
5350292.00,Retail,after,0.0
5350293.00,Retail,after,2674.0
5350294.01,Retail,after,1237.0
5350294.02,Retail,after,363.0
5350295.00,Retail,after,385.0
5350297.01,Retail,after,2415.0
5350297.02,Retail,after,1336.0
5350298.00,Retail,after,554.0
5350299.01,Retail,after,3551.0
5350299.02,Retail,after,4022.0
5350300.01,Retail,after,7426.0
5350300.02,Retail,after,2211.0
5350300.03,Retail,after,2155.0
5350301.01,Retail,after,170.0
5350301.03,Retail,after,4165.0
5350301.04,Retail,after,1427.0
5350302.01,Retail,after,1193.0
5350302.02,Retail,after,2441.0
5350302.03,Retail,after,917.0
5350303.00,Retail,after,402.0
5350304.01,Retail,after,2660.0
5350304.02,Retail,after,4.0
5350304.03,Retail,after,99.0
5350304.04,Retail,after,4131.0
5350304.05,Retail,after,2349.0
5350304.06,Retail,after,2625.0
5350305.01,Retail,after,755.0
5350305.03,Retail,after,2158.0
5350305.05,Retail,after,2820.0
5350305.06,Retail,after,1376.0
5350306.01,Retail,after,641.0
5350306.02,Retail,after,1971.0
5350307.03,Retail,after,2308.0
5350307.04,Retail,after,3793.0
5350307.05,Retail,after,3752.0
5350307.06,Retail,after,1774.0
5350307.07,Retail,after,1974.0
5350308.02,Retail,after,464.0
5350308.03,Retail,after,1657.0
5350308.05,Retail,after,1838.0
5350308.06,Retail,after,1729.0
5350308.07,Retail,after,4046.0
5350309.00,Retail,after,57.0
5350310.01,Retail,after,359.0
5350310.02,Retail,after,6508.0
5350311.02,Retail,after,5720.0
5350311.03,Retail,after,351.0
5350311.04,Retail,after,379.0
5350311.05,Retail,after,6518.0
5350311.06,Retail,after,101.0
5350312.02,Retail,after,1330.0
5350312.03,Retail,after,1310.0
5350312.04,Retail,after,1243.0
5350312.05,Retail,after,1207.0
5350312.06,Retail,after,1648.0
5350312.07,Retail,after,683.0
5350313.00,Retail,after,1219.0
5350314.01,Retail,after,2077.0
5350314.02,Retail,after,807.0
5350315.01,Retail,after,132.0
5350315.02,Retail,after,716.0
5350315.03,Retail,after,248.0
5350316.01,Retail,after,990.0
5350316.03,Retail,after,1173.0
5350316.04,Retail,after,1478.0
5350316.05,Retail,after,1483.0
5350316.06,Retail,after,1315.0
5350317.02,Retail,after,177.0
5350317.03,Retail,after,150.0
5350317.04,Retail,after,431.0
5350317.05,Retail,after,6779.0
5350318.01,Retail,after,1706.0
5350318.02,Retail,after,3519.0
5350319.00,Retail,after,1059.0
5350320.01,Retail,after,971.0
5350320.02,Retail,after,155.0
5350321.01,Retail,after,189.0
5350321.02,Retail,after,207.0
5350322.01,Retail,after,3538.0
5350322.02,Retail,after,201.0
5350323.01,Retail,after,182.0
5350324.01,Retail,after,808.0
5350324.02,Retail,after,539.0
5350324.03,Retail,after,1816.0
5350324.05,Retail,after,705.0
5350324.06,Retail,after,0.0
5350330.00,Retail,after,1015.0
5350331.01,Retail,after,1383.0
5350331.03,Retail,after,1545.0
5350331.04,Retail,after,717.0
5350332.00,Retail,after,3294.0
5350333.00,Retail,after,2311.0
5350334.00,Retail,after,1077.0
5350335.00,Retail,after,2017.0
5350336.00,Retail,after,1646.0
5350337.01,Retail,after,1556.0
5350337.02,Retail,after,871.0
5350338.00,Retail,after,2007.0
5350339.00,Retail,after,3082.0
5350340.00,Retail,after,4042.0
5350341.02,Retail,after,2518.0
5350341.03,Retail,after,2666.0
5350341.04,Retail,after,3145.0
5350342.00,Retail,after,302.0
5350343.00,Retail,after,2064.0
5350344.01,Retail,after,1858.0
5350344.02,Retail,after,1353.0
5350345.00,Retail,after,1518.0
5350346.01,Retail,after,909.0
5350346.02,Retail,after,4200.0
5350347.00,Retail,after,5393.0
5350348.00,Retail,after,3492.0
5350349.00,Retail,after,5788.0
5350350.00,Retail,after,4571.0
5350351.01,Retail,after,5074.0
5350351.02,Retail,after,5108.0
5350352.00,Retail,after,10422.0
5350353.02,Retail,after,107.0
5350353.03,Retail,after,1305.0
5350353.04,Retail,after,836.0
5350354.00,Retail,after,4142.0
5350355.02,Retail,after,1443.0
5350355.04,Retail,after,1956.0
5350355.05,Retail,after,633.0
5350355.06,Retail,after,4681.0
5350356.00,Retail,after,1122.0
5350357.01,Retail,after,1661.0
5350357.02,Retail,after,365.0
5350358.01,Retail,after,639.0
5350358.02,Retail,after,823.0
5350358.03,Retail,after,2049.0
5350359.00,Retail,after,436.0
5350360.00,Retail,after,150.0
5350361.01,Retail,after,64.0
5350361.02,Retail,after,44.0
5350362.01,Retail,after,41.0
5350362.02,Retail,after,761.0
5350362.03,Retail,after,1177.0
5350362.04,Retail,after,188.0
5350363.02,Retail,after,809.0
5350363.04,Retail,after,715.0
5350363.05,Retail,after,700.0
5350363.06,Retail,after,3292.0
5350363.07,Retail,after,6194.0
5350364.01,Retail,after,31.0
5350364.02,Retail,after,751.0
5350365.00,Retail,after,4214.0
5350366.00,Retail,after,3767.0
5350367.01,Retail,after,4622.0
5350367.02,Retail,after,3248.0
5350368.01,Retail,after,5803.0
5350368.02,Retail,after,3283.0
5350369.00,Retail,after,5087.0
5350370.01,Retail,after,8315.0
5350370.02,Retail,after,9363.0
5350370.03,Retail,after,6132.0
5350371.00,Retail,after,5987.0
5350372.00,Retail,after,9177.0
5350373.00,Retail,after,11019.0
5350374.01,Retail,after,2658.0
5350374.02,Retail,after,751.0
5350374.03,Retail,after,1677.0
5350375.01,Retail,after,1785.0
5350375.02,Retail,after,5450.0
5350375.03,Retail,after,935.0
5350375.04,Retail,after,214.0
5350375.05,Retail,after,130.0
5350376.01,Retail,after,3139.0
5350376.02,Retail,after,1535.0
5350376.04,Retail,after,2505.0
5350376.05,Retail,after,1595.0
5350376.06,Retail,after,2606.0
5350376.08,Retail,after,2273.0
5350376.09,Retail,after,443.0
5350376.11,Retail,after,2766.0
5350376.12,Retail,after,1811.0
5350376.13,Retail,after,2024.0
5350376.14,Retail,after,1868.0
5350376.15,Retail,after,1963.0
5350376.16,Retail,after,9531.0
5350377.02,Retail,after,7125.0
5350377.03,Retail,after,412.0
5350377.04,Retail,after,2078.0
5350377.06,Retail,after,1368.0
5350377.07,Retail,after,3069.0
5350377.08,Retail,after,3015.0
5350377.09,Retail,after,2365.0
5350378.02,Retail,after,5022.0
5350378.03,Retail,after,1999.0
5350378.04,Retail,after,4988.0
5350378.05,Retail,after,1275.0
5350378.06,Retail,after,2271.0
5350378.07,Retail,after,5918.0
5350378.08,Retail,after,3841.0
5350378.11,Retail,after,2247.0
5350378.12,Retail,after,1583.0
5350378.14,Retail,after,3159.0
5350378.16,Retail,after,1202.0
5350378.17,Retail,after,2243.0
5350378.18,Retail,after,3471.0
5350378.19,Retail,after,1765.0
5350378.20,Retail,after,2994.0
5350378.21,Retail,after,3083.0
5350378.22,Retail,after,117.0
5350378.23,Retail,after,4866.0
5350378.24,Retail,after,644.0
5350378.25,Retail,after,0.0
5350378.26,Retail,after,1239.0
5350378.28,Retail,after,0.0
5350378.27,Retail,after,0.0
5350323.02,Retail,after,0.0
5350267.00,Retail,after,0.0
5350264.00,Retail,after,0.0
5350244.01,Retail,after,0.0
5350236.02,Retail,after,0.0
5350186.00,Retail,after,0.0
5350001.00,Retail,after,0.0
5350002.00,Retail,after,0.0
5350296.00,Retail,after,0.0
5350266.00,Retail,after,0.0
5350247.01,Retail,after,0.0
5350003.00,Service,after,1793.0
5350004.00,Service,after,7375.0
5350005.00,Service,after,12264.0
5350006.00,Service,after,10770.0
5350007.01,Service,after,10639.0
5350007.02,Service,after,12276.0
5350008.01,Service,after,13336.0
5350008.02,Service,after,7785.0
5350009.00,Service,after,18937.0
5350010.01,Service,after,30389.0
5350010.02,Service,after,35946.0
5350011.01,Service,after,38610.0
5350011.02,Service,after,45163.0
5350011.03,Service,after,43200.0
5350012.01,Service,after,26944.0
5350012.03,Service,after,30958.0
5350012.04,Service,after,35277.0
5350013.01,Service,after,43271.0
5350013.02,Service,after,36624.0
5350014.00,Service,after,40965.0
5350015.00,Service,after,44190.0
5350016.00,Service,after,35681.0
5350017.01,Service,after,15310.0
5350017.02,Service,after,30293.0
5350018.00,Service,after,7435.0
5350019.00,Service,after,6897.0
5350020.00,Service,after,4666.0
5350021.00,Service,after,1585.0
5350022.00,Service,after,1377.0
5350023.00,Service,after,3033.0
5350024.00,Service,after,3667.0
5350025.00,Service,after,4352.0
5350026.00,Service,after,5619.0
5350027.00,Service,after,4793.0
5350028.01,Service,after,5988.0
5350028.02,Service,after,5993.0
5350029.00,Service,after,15985.0
5350030.00,Service,after,22845.0
5350031.00,Service,after,20005.0
5350032.00,Service,after,29700.0
5350033.00,Service,after,29192.0
5350034.01,Service,after,43571.0
5350034.02,Service,after,48106.0
5350035.00,Service,after,49539.0
5350036.00,Service,after,45516.0
5350037.00,Service,after,43598.0
5350038.00,Service,after,36231.0
5350039.00,Service,after,33464.0
5350040.00,Service,after,31695.0
5350041.00,Service,after,23724.0
5350042.00,Service,after,22852.0
5350043.00,Service,after,21638.0
5350044.01,Service,after,9853.0
5350044.02,Service,after,13381.0
5350045.00,Service,after,17555.0
5350046.00,Service,after,9874.0
5350047.02,Service,after,9140.0
5350047.03,Service,after,4187.0
5350047.04,Service,after,6761.0
5350048.00,Service,after,3477.0
5350049.00,Service,after,2822.0
5350050.01,Service,after,972.0
5350050.03,Service,after,1081.0
5350050.04,Service,after,1762.0
5350051.00,Service,after,4533.0
5350052.00,Service,after,7046.0
5350053.00,Service,after,16120.0
5350054.00,Service,after,19055.0
5350055.00,Service,after,14718.0
5350056.00,Service,after,19052.0
5350057.00,Service,after,31654.0
5350058.00,Service,after,16351.0
5350059.00,Service,after,29994.0
5350060.00,Service,after,39638.0
5350061.00,Service,after,42122.0
5350062.01,Service,after,41923.0
5350062.03,Service,after,46974.0
5350062.04,Service,after,44156.0
5350063.03,Service,after,37081.0
5350063.04,Service,after,40096.0
5350063.05,Service,after,47240.0
5350063.06,Service,after,47977.0
5350064.00,Service,after,34719.0
5350065.01,Service,after,26799.0
5350065.02,Service,after,15698.0
5350066.00,Service,after,31637.0
5350067.00,Service,after,7003.0
5350068.00,Service,after,14404.0
5350069.00,Service,after,12713.0
5350070.00,Service,after,21670.0
5350071.00,Service,after,12449.0
5350072.01,Service,after,6901.0
5350072.02,Service,after,5830.0
5350073.00,Service,after,6929.0
5350074.00,Service,after,5438.0
5350075.00,Service,after,10867.0
5350076.00,Service,after,4387.0
5350077.00,Service,after,4965.0
5350078.00,Service,after,4676.0
5350079.00,Service,after,2769.0
5350080.01,Service,after,4888.0
5350080.02,Service,after,7190.0
5350081.00,Service,after,6644.0
5350082.00,Service,after,14810.0
5350083.00,Service,after,19749.0
5350084.00,Service,after,16185.0
5350085.00,Service,after,22767.0
5350086.00,Service,after,1742.0
5350087.00,Service,after,13398.0
5350088.00,Service,after,42648.0
5350089.00,Service,after,38266.0
5350090.00,Service,after,31419.0
5350091.01,Service,after,42491.0
5350091.02,Service,after,23726.0
5350092.00,Service,after,34589.0
5350093.00,Service,after,15342.0
5350094.00,Service,after,12869.0
5350095.00,Service,after,12893.0
5350096.01,Service,after,6766.0
5350096.02,Service,after,16010.0
5350097.01,Service,after,17687.0
5350097.03,Service,after,7332.0
5350097.04,Service,after,9672.0
5350098.00,Service,after,4659.0
5350099.00,Service,after,7306.0
5350100.00,Service,after,6218.0
5350101.00,Service,after,5113.0
5350102.02,Service,after,9994.0
5350102.03,Service,after,6752.0
5350102.04,Service,after,4781.0
5350102.05,Service,after,4845.0
5350103.00,Service,after,2344.0
5350104.00,Service,after,3136.0
5350105.00,Service,after,3145.0
5350106.00,Service,after,3504.0
5350107.00,Service,after,4435.0
5350108.00,Service,after,3737.0
5350109.00,Service,after,6699.0
5350110.00,Service,after,4691.0
5350111.00,Service,after,4004.0
5350112.00,Service,after,4118.0
5350113.00,Service,after,6559.0
5350114.00,Service,after,4453.0
5350115.00,Service,after,12516.0
5350116.00,Service,after,3258.0
5350117.00,Service,after,32568.0
5350118.00,Service,after,4939.0
5350119.00,Service,after,10281.0
5350120.00,Service,after,29734.0
5350121.00,Service,after,21460.0
5350122.00,Service,after,6844.0
5350123.00,Service,after,7126.0
5350124.00,Service,after,29388.0
5350125.00,Service,after,7733.0
5350126.00,Service,after,2576.0
5350127.00,Service,after,2500.0
5350128.02,Service,after,10567.0
5350128.04,Service,after,14951.0
5350128.05,Service,after,13081.0
5350128.06,Service,after,17870.0
5350129.00,Service,after,6497.0
5350130.00,Service,after,1071.0
5350131.00,Service,after,2476.0
5350132.00,Service,after,2345.0
5350133.00,Service,after,2097.0
5350134.00,Service,after,3610.0
5350135.00,Service,after,4501.0
5350136.01,Service,after,4194.0
5350136.02,Service,after,7985.0
5350137.00,Service,after,3221.0
5350138.00,Service,after,4341.0
5350139.01,Service,after,1608.0
5350139.02,Service,after,2626.0
5350140.00,Service,after,2404.0
5350141.01,Service,after,5595.0
5350141.02,Service,after,1845.0
5350142.00,Service,after,2961.0
5350150.00,Service,after,1300.0
5350151.00,Service,after,1263.0
5350152.00,Service,after,3977.0
5350153.00,Service,after,3997.0
5350154.00,Service,after,768.0
5350155.00,Service,after,2790.0
5350156.01,Service,after,2067.0
5350156.02,Service,after,2107.0
5350157.00,Service,after,3490.0
5350158.00,Service,after,3690.0
5350159.01,Service,after,4103.0
5350159.02,Service,after,2490.0
5350160.00,Service,after,4393.0
5350161.00,Service,after,1406.0
5350162.00,Service,after,6885.0
5350163.00,Service,after,3816.0
5350164.00,Service,after,3558.0
5350165.00,Service,after,3919.0
5350166.00,Service,after,3053.0
5350167.01,Service,after,36641.0
5350167.02,Service,after,3990.0
5350168.00,Service,after,4267.0
5350169.01,Service,after,6669.0
5350169.02,Service,after,3902.0
5350170.00,Service,after,2066.0
5350171.00,Service,after,2976.0
5350172.00,Service,after,1913.0
5350173.00,Service,after,4096.0
5350174.00,Service,after,2185.0
5350175.01,Service,after,2461.0
5350175.02,Service,after,1520.0
5350176.00,Service,after,1374.0
5350180.00,Service,after,4413.0
5350181.01,Service,after,3569.0
5350181.02,Service,after,2527.0
5350182.00,Service,after,4294.0
5350183.01,Service,after,2773.0
5350183.02,Service,after,5561.0
5350184.01,Service,after,7278.0
5350184.02,Service,after,4026.0
5350185.01,Service,after,4960.0
5350185.02,Service,after,11830.0
5350187.00,Service,after,1304.0
5350188.00,Service,after,3052.0
5350189.00,Service,after,952.0
5350190.01,Service,after,2721.0
5350190.02,Service,after,892.0
5350191.00,Service,after,2362.0
5350192.00,Service,after,1107.0
5350193.00,Service,after,278.0
5350194.01,Service,after,278.0
5350194.02,Service,after,1694.0
5350194.03,Service,after,1478.0
5350194.04,Service,after,280.0
5350195.01,Service,after,3405.0
5350195.02,Service,after,3210.0
5350196.01,Service,after,3690.0
5350196.02,Service,after,1839.0
5350200.01,Service,after,508.0
5350200.02,Service,after,2661.0
5350201.00,Service,after,1559.0
5350202.00,Service,after,2421.0
5350203.00,Service,after,1888.0
5350204.00,Service,after,1167.0
5350205.00,Service,after,1386.0
5350206.01,Service,after,1086.0
5350206.02,Service,after,1746.0
5350207.00,Service,after,4652.0
5350208.00,Service,after,2977.0
5350209.00,Service,after,3623.0
5350210.01,Service,after,1785.0
5350210.03,Service,after,1529.0
5350210.04,Service,after,258.0
5350211.00,Service,after,651.0
5350212.00,Service,after,712.0
5350213.01,Service,after,3718.0
5350213.02,Service,after,328.0
5350214.00,Service,after,852.0
5350215.00,Service,after,2497.0
5350216.00,Service,after,1325.0
5350217.00,Service,after,823.0
5350218.00,Service,after,2924.0
5350219.00,Service,after,3358.0
5350220.00,Service,after,397.0
5350221.01,Service,after,503.0
5350221.02,Service,after,477.0
5350222.01,Service,after,736.0
5350222.02,Service,after,341.0
5350223.01,Service,after,463.0
5350223.02,Service,after,771.0
5350224.00,Service,after,596.0
5350225.01,Service,after,761.0
5350225.02,Service,after,996.0
5350226.00,Service,after,951.0
5350227.00,Service,after,4333.0
5350228.00,Service,after,259.0
5350229.00,Service,after,695.0
5350230.01,Service,after,684.0
5350230.02,Service,after,197.0
5350231.00,Service,after,512.0
5350232.00,Service,after,607.0
5350233.00,Service,after,547.0
5350234.00,Service,after,54.0
5350235.01,Service,after,174.0
5350235.02,Service,after,107.0
5350236.01,Service,after,66.0
5350237.01,Service,after,108.0
5350237.02,Service,after,181.0
5350237.03,Service,after,233.0
5350238.01,Service,after,273.0
5350238.02,Service,after,304.0
5350239.00,Service,after,335.0
5350240.01,Service,after,191.0
5350240.02,Service,after,102.0
5350241.00,Service,after,1140.0
5350242.00,Service,after,1291.0
5350243.01,Service,after,178.0
5350243.02,Service,after,9.0
5350244.02,Service,after,825.0
5350245.00,Service,after,187.0
5350246.00,Service,after,1389.0
5350247.02,Service,after,302.0
5350248.02,Service,after,1248.0
5350248.03,Service,after,593.0
5350248.04,Service,after,1711.0
5350248.05,Service,after,1025.0
5350249.01,Service,after,294.0
5350249.03,Service,after,865.0
5350249.04,Service,after,330.0
5350249.05,Service,after,1214.0
5350250.01,Service,after,491.0
5350250.02,Service,after,144.0
5350250.04,Service,after,330.0
5350250.05,Service,after,311.0
5350260.01,Service,after,1097.0
5350260.04,Service,after,1932.0
5350260.05,Service,after,1107.0
5350260.06,Service,after,3291.0
5350260.07,Service,after,0.0
5350261.00,Service,after,751.0
5350262.01,Service,after,1708.0
5350262.02,Service,after,915.0
5350263.02,Service,after,288.0
5350263.03,Service,after,1243.0
5350263.04,Service,after,745.0
5350265.00,Service,after,2124.0
5350268.00,Service,after,215.0
5350269.01,Service,after,2801.0
5350269.02,Service,after,604.0
5350270.01,Service,after,503.0
5350270.02,Service,after,370.0
5350271.01,Service,after,2336.0
5350271.02,Service,after,669.0
5350272.01,Service,after,6260.0
5350272.02,Service,after,440.0
5350273.01,Service,after,0.0
5350273.02,Service,after,1152.0
5350274.01,Service,after,84.0
5350274.02,Service,after,2174.0
5350275.00,Service,after,8427.0
