CTUID,Neighbourhood,Timeframe,Total Destinations
5350334.00,Cliffcrest,first_destination_travel_time_diff,0
5350335.00,Cliffcrest,first_destination_travel_time_after,0
5350335.00,Cliffcrest,first_destination_travel_time_before,6
5350335.00,Cliffcrest,first_destination_travel_time_diff,0
5350336.00,Birchcliffe-Cliffside,first_destination_travel_time_after,0
5350336.00,Birchcliffe-Cliffside,first_destination_travel_time_before,8
5350336.00,Birchcliffe-Cliffside,first_destination_travel_time_diff,0
5350337.01,Birchcliffe-Cliffside,first_destination_travel_time_after,0
5350337.01,Birchcliffe-Cliffside,first_destination_travel_time_before,3
5350337.01,Birchcliffe-Cliffside,first_destination_travel_time_diff,0
5350337.02,Birchcliffe-Cliffside,first_destination_travel_time_after,0
5350337.02,Birchcliffe-Cliffside,first_destination_travel_time_before,4
5350337.02,Birchcliffe-Cliffside,first_destination_travel_time_diff,0
5350338.00,Birchcliffe-Cliffside,first_destination_travel_time_after,0
5350338.00,Birchcliffe-Cliffside,first_destination_travel_time_before,2
5350338.00,Birchcliffe-Cliffside,first_destination_travel_time_diff,0
5350339.00,Birchcliffe-Cliffside,first_destination_travel_time_after,0
5350339.00,Birchcliffe-Cliffside,first_destination_travel_time_before,3
5350339.00,Birchcliffe-Cliffside,first_destination_travel_time_diff,0
5350340.00,Clairlea-Birchmount,first_destination_travel_time_after,1
5350340.00,Clairlea-Birchmount,first_destination_travel_time_before,11
5350340.00,Clairlea-Birchmount,first_destination_travel_time_diff,0
5350341.02,Oakridge,first_destination_travel_time_after,1
5350341.02,Oakridge,first_destination_travel_time_before,7
5350341.02,Oakridge,first_destination_travel_time_diff,0
5350341.03,Clairlea-Birchmount,first_destination_travel_time_after,1
5350341.03,Clairlea-Birchmount,first_destination_travel_time_before,3
5350341.03,Clairlea-Birchmount,first_destination_travel_time_diff,0
5350341.04,Oakridge,first_destination_travel_time_after,1
5350341.04,Oakridge,first_destination_travel_time_before,9
5350341.04,Oakridge,first_destination_travel_time_diff,0
5350342.00,Clairlea-Birchmount,first_destination_travel_time_after,0
5350342.00,Clairlea-Birchmount,first_destination_travel_time_before,2
5350342.00,Clairlea-Birchmount,first_destination_travel_time_diff,0
5350343.00,Clairlea-Birchmount,first_destination_travel_time_after,0
5350343.00,Clairlea-Birchmount,first_destination_travel_time_before,2
5350343.00,Clairlea-Birchmount,first_destination_travel_time_diff,0
5350344.01,Kennedy Park,first_destination_travel_time_after,1
5350344.01,Kennedy Park,first_destination_travel_time_before,9
5350344.01,Kennedy Park,first_destination_travel_time_diff,0
5350344.02,Kennedy Park,first_destination_travel_time_after,1
5350344.02,Kennedy Park,first_destination_travel_time_before,7
5350344.02,Kennedy Park,first_destination_travel_time_diff,0
5350345.00,Kennedy Park,first_destination_travel_time_after,0
5350345.00,Kennedy Park,first_destination_travel_time_before,3
5350345.00,Kennedy Park,first_destination_travel_time_diff,0
5350346.01,Kennedy Park,first_destination_travel_time_after,0
5350346.01,Kennedy Park,first_destination_travel_time_before,2
5350346.01,Kennedy Park,first_destination_travel_time_diff,0
5350346.02,Ionview,first_destination_travel_time_after,0
5350346.02,Ionview,first_destination_travel_time_before,3
5350346.02,Ionview,first_destination_travel_time_diff,0
5350347.00,Clairlea-Birchmount,first_destination_travel_time_after,1
5350347.00,Clairlea-Birchmount,first_destination_travel_time_before,4
5350347.00,Clairlea-Birchmount,first_destination_travel_time_diff,0
5350348.00,Clairlea-Birchmount,first_destination_travel_time_after,1
5350348.00,Clairlea-Birchmount,first_destination_travel_time_before,8
5350348.00,Clairlea-Birchmount,first_destination_travel_time_diff,0
5350349.00,Wexford/Maryvale,first_destination_travel_time_after,0
5350349.00,Wexford/Maryvale,first_destination_travel_time_before,9
5350349.00,Wexford/Maryvale,first_destination_travel_time_diff,0
5350350.00,Wexford/Maryvale,first_destination_travel_time_after,1
5350350.00,Wexford/Maryvale,first_destination_travel_time_before,10
5350350.00,Wexford/Maryvale,first_destination_travel_time_diff,0
5350351.01,Ionview,first_destination_travel_time_after,0
5350351.01,Ionview,first_destination_travel_time_before,1
5350351.01,Ionview,first_destination_travel_time_diff,0
5350351.02,Ionview,first_destination_travel_time_after,1
5350351.02,Ionview,first_destination_travel_time_before,8
5350351.02,Ionview,first_destination_travel_time_diff,0
5350352.00,Dorset Park,first_destination_travel_time_after,1
5350352.00,Dorset Park,first_destination_travel_time_before,9
5350352.00,Dorset Park,first_destination_travel_time_diff,0
5350353.02,Bendale South,first_destination_travel_time_after,1
5350353.02,Bendale South,first_destination_travel_time_before,2
5350353.02,Bendale South,first_destination_travel_time_diff,0
5350353.03,Eglinton East,first_destination_travel_time_after,1
5350353.03,Eglinton East,first_destination_travel_time_before,6
5350353.03,Eglinton East,first_destination_travel_time_diff,0
5350353.04,Eglinton East,first_destination_travel_time_after,0
5350353.04,Eglinton East,first_destination_travel_time_before,1
5350353.04,Eglinton East,first_destination_travel_time_diff,0
5350354.00,Bendale South,first_destination_travel_time_after,1
5350354.00,Bendale South,first_destination_travel_time_before,10
5350354.00,Bendale South,first_destination_travel_time_diff,0
5350355.02,Eglinton East,first_destination_travel_time_after,0
5350355.02,Eglinton East,first_destination_travel_time_before,10
5350355.02,Eglinton East,first_destination_travel_time_diff,0
5350355.04,Eglinton East,first_destination_travel_time_after,1
5350355.04,Eglinton East,first_destination_travel_time_before,8
5350355.04,Eglinton East,first_destination_travel_time_diff,0
5350355.05,Eglinton East,first_destination_travel_time_after,0
5350355.05,Eglinton East,first_destination_travel_time_before,2
5350355.05,Eglinton East,first_destination_travel_time_diff,0
5350355.06,Eglinton East,first_destination_travel_time_after,1
5350355.06,Eglinton East,first_destination_travel_time_before,7
5350355.06,Eglinton East,first_destination_travel_time_diff,0
5350356.00,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_after,1
5350356.00,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_before,7
5350356.00,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_diff,0
5350357.01,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_after,1
5350357.01,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_before,11
5350357.01,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_diff,0
5350357.02,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_after,0
5350357.02,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_before,7
5350357.02,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_diff,0
5350358.01,West Hill,first_destination_travel_time_after,0
5350358.01,West Hill,first_destination_travel_time_before,9
5350358.01,West Hill,first_destination_travel_time_diff,0
5350358.02,West Hill,first_destination_travel_time_after,0
5350358.02,West Hill,first_destination_travel_time_before,2
5350358.02,West Hill,first_destination_travel_time_diff,0
5350358.03,West Hill,first_destination_travel_time_after,2
5350358.03,West Hill,first_destination_travel_time_before,12
5350358.03,West Hill,first_destination_travel_time_diff,0
5350359.00,West Hill,first_destination_travel_time_after,1
5350359.00,West Hill,first_destination_travel_time_before,9
5350359.00,West Hill,first_destination_travel_time_diff,0
5350360.00,West Hill,first_destination_travel_time_after,0
5350360.00,West Hill,first_destination_travel_time_before,5
5350360.00,West Hill,first_destination_travel_time_diff,0
5350361.01,Centennial Scarborough,first_destination_travel_time_after,0
5350361.01,Centennial Scarborough,first_destination_travel_time_before,4
5350361.01,Centennial Scarborough,first_destination_travel_time_diff,0
5350361.02,Centennial Scarborough,first_destination_travel_time_after,0
5350361.02,Centennial Scarborough,first_destination_travel_time_before,10
5350361.02,Centennial Scarborough,first_destination_travel_time_diff,0
5350362.01,West Rouge,first_destination_travel_time_after,0
5350362.01,West Rouge,first_destination_travel_time_before,2
5350362.01,West Rouge,first_destination_travel_time_diff,0
5350362.02,Highland Creek,first_destination_travel_time_after,1
5350362.02,Highland Creek,first_destination_travel_time_before,5
5350362.02,Highland Creek,first_destination_travel_time_diff,0
5350362.03,Highland Creek,first_destination_travel_time_after,1
5350362.03,Highland Creek,first_destination_travel_time_before,9
5350362.03,Highland Creek,first_destination_travel_time_diff,0
5350362.04,West Rouge,first_destination_travel_time_after,0
5350362.04,West Rouge,first_destination_travel_time_before,4
5350362.04,West Rouge,first_destination_travel_time_diff,0
5350363.02,Morningside,first_destination_travel_time_after,1
5350363.02,Morningside,first_destination_travel_time_before,7
5350363.02,Morningside,first_destination_travel_time_diff,0
5350363.04,Morningside,first_destination_travel_time_after,1
5350363.04,Morningside,first_destination_travel_time_before,10
5350363.04,Morningside,first_destination_travel_time_diff,0
5350363.05,Morningside,first_destination_travel_time_after,1
5350363.05,Morningside,first_destination_travel_time_before,7
5350363.05,Morningside,first_destination_travel_time_diff,0
5350363.06,Woburn North,first_destination_travel_time_after,2
5350363.06,Woburn North,first_destination_travel_time_before,4
5350363.06,Woburn North,first_destination_travel_time_diff,0
5350363.07,Woburn North,first_destination_travel_time_after,2
5350363.07,Woburn North,first_destination_travel_time_before,10
5350363.07,Woburn North,first_destination_travel_time_diff,0
5350364.01,Morningside,first_destination_travel_time_after,1
5350364.01,Morningside,first_destination_travel_time_before,3
5350364.01,Morningside,first_destination_travel_time_diff,0
5350364.02,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_after,1
5350364.02,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_before,9
5350364.02,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_diff,0
5350365.00,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_after,2
5350365.00,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_before,7
5350365.00,Golfdale-Cedarbrae-Woburn,first_destination_travel_time_diff,0
5350366.00,Woburn North,first_destination_travel_time_after,1
5350366.00,Woburn North,first_destination_travel_time_before,6
5350366.00,Woburn North,first_destination_travel_time_diff,0
5350367.01,Woburn North,first_destination_travel_time_after,2
5350367.01,Woburn North,first_destination_travel_time_before,12
5350367.01,Woburn North,first_destination_travel_time_diff,0
5350367.02,Woburn North,first_destination_travel_time_after,1
5350367.02,Woburn North,first_destination_travel_time_before,3
5350367.02,Woburn North,first_destination_travel_time_diff,0
5350368.01,Bendale-Glen Andrew,first_destination_travel_time_after,2
5350368.01,Bendale-Glen Andrew,first_destination_travel_time_before,12
5350368.01,Bendale-Glen Andrew,first_destination_travel_time_diff,0
5350368.02,Bendale-Glen Andrew,first_destination_travel_time_after,1
5350368.02,Bendale-Glen Andrew,first_destination_travel_time_before,10
5350368.02,Bendale-Glen Andrew,first_destination_travel_time_diff,0
5350369.00,Bendale-Glen Andrew,first_destination_travel_time_after,0
5350369.00,Bendale-Glen Andrew,first_destination_travel_time_before,2
5350369.00,Bendale-Glen Andrew,first_destination_travel_time_diff,0
5350370.01,Dorset Park,first_destination_travel_time_after,1
5350370.01,Dorset Park,first_destination_travel_time_before,5
5350370.01,Dorset Park,first_destination_travel_time_diff,0
5350370.02,Dorset Park,first_destination_travel_time_after,1
5350370.02,Dorset Park,first_destination_travel_time_before,11
5350370.02,Dorset Park,first_destination_travel_time_diff,0
5350370.03,Dorset Park,first_destination_travel_time_after,0
5350370.03,Dorset Park,first_destination_travel_time_before,1
5350370.03,Dorset Park,first_destination_travel_time_diff,0
5350371.00,Wexford/Maryvale,first_destination_travel_time_after,0
5350371.00,Wexford/Maryvale,first_destination_travel_time_before,2
5350371.00,Wexford/Maryvale,first_destination_travel_time_diff,0
5350372.00,Wexford/Maryvale,first_destination_travel_time_after,0
5350372.00,Wexford/Maryvale,first_destination_travel_time_before,10
5350372.00,Wexford/Maryvale,first_destination_travel_time_diff,0
5350373.00,Wexford/Maryvale,first_destination_travel_time_after,0
5350373.00,Wexford/Maryvale,first_destination_travel_time_before,9
5350373.00,Wexford/Maryvale,first_destination_travel_time_diff,0
5350374.01,Tam O'Shanter-Sullivan,first_destination_travel_time_after,0
5350374.01,Tam O'Shanter-Sullivan,first_destination_travel_time_before,10
5350374.01,Tam O'Shanter-Sullivan,first_destination_travel_time_diff,0
5350374.02,Tam O'Shanter-Sullivan,first_destination_travel_time_after,1
5350374.02,Tam O'Shanter-Sullivan,first_destination_travel_time_before,11
5350374.02,Tam O'Shanter-Sullivan,first_destination_travel_time_diff,0
5350374.03,Tam O'Shanter-Sullivan,first_destination_travel_time_after,1
5350374.03,Tam O'Shanter-Sullivan,first_destination_travel_time_before,7
5350374.03,Tam O'Shanter-Sullivan,first_destination_travel_time_diff,0
5350375.01,L'Amoreaux West,first_destination_travel_time_after,1
5350375.01,L'Amoreaux West,first_destination_travel_time_before,4
5350375.01,L'Amoreaux West,first_destination_travel_time_diff,0
5350375.02,Tam O'Shanter-Sullivan,first_destination_travel_time_after,0
5350375.02,Tam O'Shanter-Sullivan,first_destination_travel_time_before,1
5350375.02,Tam O'Shanter-Sullivan,first_destination_travel_time_diff,0
5350375.03,Tam O'Shanter-Sullivan,first_destination_travel_time_after,1
5350375.03,Tam O'Shanter-Sullivan,first_destination_travel_time_before,7
5350375.03,Tam O'Shanter-Sullivan,first_destination_travel_time_diff,0
5350375.04,East L'Amoreaux,first_destination_travel_time_after,1
5350375.04,East L'Amoreaux,first_destination_travel_time_before,5
5350375.04,East L'Amoreaux,first_destination_travel_time_diff,0
5350375.05,L'Amoreaux West,first_destination_travel_time_after,0
5350375.05,L'Amoreaux West,first_destination_travel_time_before,6
5350375.05,L'Amoreaux West,first_destination_travel_time_diff,0
5350376.01,East L'Amoreaux,first_destination_travel_time_after,1
5350376.01,East L'Amoreaux,first_destination_travel_time_before,6
5350376.01,East L'Amoreaux,first_destination_travel_time_diff,0
5350376.02,East L'Amoreaux,first_destination_travel_time_after,1
5350376.02,East L'Amoreaux,first_destination_travel_time_before,4
5350376.02,East L'Amoreaux,first_destination_travel_time_diff,0
5350376.04,Steeles,first_destination_travel_time_after,1
5350376.04,Steeles,first_destination_travel_time_before,11
5350376.04,Steeles,first_destination_travel_time_diff,0
5350376.05,Steeles,first_destination_travel_time_after,1
5350376.05,Steeles,first_destination_travel_time_before,9
5350376.05,Steeles,first_destination_travel_time_diff,0
5350376.06,Milliken,first_destination_travel_time_after,1
5350376.06,Milliken,first_destination_travel_time_before,10
5350376.06,Milliken,first_destination_travel_time_diff,0
5350376.08,East L'Amoreaux,first_destination_travel_time_after,1
5350376.08,East L'Amoreaux,first_destination_travel_time_before,5
5350376.08,East L'Amoreaux,first_destination_travel_time_diff,0
5350376.09,Steeles,first_destination_travel_time_after,0
5350376.09,Steeles,first_destination_travel_time_before,2
5350376.09,Steeles,first_destination_travel_time_diff,0
5350376.11,L'Amoreaux West,first_destination_travel_time_after,1
5350376.11,L'Amoreaux West,first_destination_travel_time_before,8
5350376.11,L'Amoreaux West,first_destination_travel_time_diff,0
5350376.12,L'Amoreaux West,first_destination_travel_time_after,1
5350376.12,L'Amoreaux West,first_destination_travel_time_before,5
5350376.12,L'Amoreaux West,first_destination_travel_time_diff,0
5350376.13,Steeles,first_destination_travel_time_after,1
5350376.13,Steeles,first_destination_travel_time_before,6
5350376.13,Steeles,first_destination_travel_time_diff,0
5350376.14,Steeles,first_destination_travel_time_after,1
5350376.14,Steeles,first_destination_travel_time_before,10
5350376.14,Steeles,first_destination_travel_time_diff,0
5350376.15,Tam O'Shanter-Sullivan,first_destination_travel_time_after,1
5350376.15,Tam O'Shanter-Sullivan,first_destination_travel_time_before,11
5350376.15,Tam O'Shanter-Sullivan,first_destination_travel_time_diff,0
5350376.16,Tam O'Shanter-Sullivan,first_destination_travel_time_after,1
5350376.16,Tam O'Shanter-Sullivan,first_destination_travel_time_before,9
5350376.16,Tam O'Shanter-Sullivan,first_destination_travel_time_diff,0
5350377.02,Agincourt South-Malvern West,first_destination_travel_time_after,0
5350377.02,Agincourt South-Malvern West,first_destination_travel_time_before,9
5350377.02,Agincourt South-Malvern West,first_destination_travel_time_diff,0
5350377.03,Agincourt North,first_destination_travel_time_after,0
5350377.03,Agincourt North,first_destination_travel_time_before,7
5350377.03,Agincourt North,first_destination_travel_time_diff,0
5350377.04,Agincourt North,first_destination_travel_time_after,1
5350377.04,Agincourt North,first_destination_travel_time_before,4
5350377.04,Agincourt North,first_destination_travel_time_diff,0
5350377.06,Milliken,first_destination_travel_time_after,0
5350377.06,Milliken,first_destination_travel_time_before,7
5350377.06,Milliken,first_destination_travel_time_diff,0
5350377.07,Milliken,first_destination_travel_time_after,0
5350377.07,Milliken,first_destination_travel_time_before,8
5350377.07,Milliken,first_destination_travel_time_diff,0
5350377.08,Agincourt South-Malvern West,first_destination_travel_time_after,1
5350377.08,Agincourt South-Malvern West,first_destination_travel_time_before,7
5350377.08,Agincourt South-Malvern West,first_destination_travel_time_diff,0
5350377.09,Agincourt South-Malvern West,first_destination_travel_time_after,0
5350377.09,Agincourt South-Malvern West,first_destination_travel_time_before,8
5350377.09,Agincourt South-Malvern West,first_destination_travel_time_diff,0
5350378.02,Agincourt South-Malvern West,first_destination_travel_time_after,0
5350378.02,Agincourt South-Malvern West,first_destination_travel_time_before,10
5350378.02,Agincourt South-Malvern West,first_destination_travel_time_diff,0
5350378.03,Malvern East,first_destination_travel_time_after,1
5350378.03,Malvern East,first_destination_travel_time_before,9
5350378.03,Malvern East,first_destination_travel_time_diff,0
5350378.04,Malvern West,first_destination_travel_time_after,0
5350378.04,Malvern West,first_destination_travel_time_before,4
5350378.04,Malvern West,first_destination_travel_time_diff,0
5350378.05,Malvern East,first_destination_travel_time_after,0
5350378.05,Malvern East,first_destination_travel_time_before,7
5350378.05,Malvern East,first_destination_travel_time_diff,0
5350378.06,Malvern West,first_destination_travel_time_after,0
5350378.06,Malvern West,first_destination_travel_time_before,7
5350378.06,Malvern West,first_destination_travel_time_diff,0
5350378.07,Agincourt South-Malvern West,first_destination_travel_time_after,0
5350378.07,Agincourt South-Malvern West,first_destination_travel_time_before,9
5350378.07,Agincourt South-Malvern West,first_destination_travel_time_diff,0
5350378.08,Agincourt North,first_destination_travel_time_after,0
5350378.08,Agincourt North,first_destination_travel_time_before,2
5350378.08,Agincourt North,first_destination_travel_time_diff,0
5350378.11,Malvern West,first_destination_travel_time_after,0
5350378.11,Malvern West,first_destination_travel_time_before,8
5350378.11,Malvern West,first_destination_travel_time_diff,0
5350378.12,Malvern East,first_destination_travel_time_after,1
5350378.12,Malvern East,first_destination_travel_time_before,3
5350378.12,Malvern East,first_destination_travel_time_diff,0
5350378.14,Agincourt North,first_destination_travel_time_after,0
5350378.14,Agincourt North,first_destination_travel_time_before,8
5350378.14,Agincourt North,first_destination_travel_time_diff,0
5350378.16,Malvern East,first_destination_travel_time_after,0
5350378.16,Malvern East,first_destination_travel_time_before,7
5350378.16,Malvern East,first_destination_travel_time_diff,0
5350378.17,Malvern East,first_destination_travel_time_after,0
5350378.17,Malvern East,first_destination_travel_time_before,6
5350378.17,Malvern East,first_destination_travel_time_diff,0
5350378.18,Milliken,first_destination_travel_time_after,0
5350378.18,Milliken,first_destination_travel_time_before,4
5350378.18,Milliken,first_destination_travel_time_diff,0
5350378.19,Milliken,first_destination_travel_time_after,0
5350378.19,Milliken,first_destination_travel_time_before,4
5350378.19,Milliken,first_destination_travel_time_diff,0
5350378.20,Milliken,first_destination_travel_time_after,0
5350378.20,Milliken,first_destination_travel_time_before,8
5350378.20,Milliken,first_destination_travel_time_diff,0
5350378.21,Milliken,first_destination_travel_time_after,0
5350378.21,Milliken,first_destination_travel_time_before,4
5350378.21,Milliken,first_destination_travel_time_diff,0
5350378.22,Milliken,first_destination_travel_time_after,0
5350378.22,Milliken,first_destination_travel_time_before,6
5350378.22,Milliken,first_destination_travel_time_diff,0
5350378.23,Agincourt North,first_destination_travel_time_after,0
5350378.23,Agincourt North,first_destination_travel_time_before,10
5350378.23,Agincourt North,first_destination_travel_time_diff,0
5350378.24,Agincourt North,first_destination_travel_time_after,0
5350378.24,Agincourt North,first_destination_travel_time_before,7
5350378.24,Agincourt North,first_destination_travel_time_diff,0
5350378.25,Morningside Heights,first_destination_travel_time_after,0
5350378.25,Morningside Heights,first_destination_travel_time_before,6
5350378.25,Morningside Heights,first_destination_travel_time_diff,0
5350378.26,Morningside Heights,first_destination_travel_time_after,0
5350378.26,Morningside Heights,first_destination_travel_time_before,9
5350378.26,Morningside Heights,first_destination_travel_time_diff,0
5350378.27,Morningside Heights,first_destination_travel_time_after,0
5350378.27,Morningside Heights,first_destination_travel_time_before,4
5350378.27,Morningside Heights,first_destination_travel_time_diff,0
5350378.28,Morningside Heights,first_destination_travel_time_after,0
5350378.28,Morningside Heights,first_destination_travel_time_before,10
5350378.28,Morningside Heights,first_destination_travel_time_diff,0
