from_id,to_id,travel_time
5350034.01,5350031.0,19.0
5350034.01,5350088.0,19.0
5350034.01,5350063.03,19.0
5350034.01,5350062.01,19.0
5350034.02,5350034.01,9.0
5350034.02,5350035.0,11.0
5350034.02,5350015.0,13.0
5350034.02,5350032.0,16.0
5350034.02,5350033.0,16.0
5350034.02,5350013.01,18.0
5350034.02,5350063.04,18.0
5350034.02,5350063.06,18.0
5350034.02,5350062.04,18.0
5350034.02,5350031.0,19.0
5350034.02,5350063.05,19.0
5350034.02,5350014.0,20.0
5350034.02,5350029.0,20.0
5350034.02,5350030.0,20.0
5350034.02,5350088.0,20.0
5350034.02,5350062.01,20.0
5350035.0,5350034.02,11.0
5350035.0,5350037.0,15.0
5350035.0,5350034.01,15.0
5350035.0,5350036.0,16.0
5350035.0,5350062.04,16.0
5350035.0,5350063.06,18.0
5350035.0,5350014.0,19.0
5350035.0,5350013.01,19.0
5350035.0,5350063.05,19.0
5350035.0,5350091.01,19.0
5350035.0,5350015.0,20.0
5350035.0,5350088.0,20.0
5350035.0,5350062.01,20.0
5350035.0,5350062.03,20.0
5350036.0,5350037.0,10.0
5350036.0,5350011.02,10.0
5350036.0,5350035.0,16.0
5350036.0,5350039.0,16.0
5350036.0,5350011.03,16.0
5350036.0,5350038.0,19.0
5350036.0,5350034.02,20.0
5350037.0,5350036.0,10.0
5350037.0,5350035.0,15.0
5350037.0,5350038.0,15.0
5350037.0,5350061.0,15.0
5350037.0,5350011.02,18.0
5350038.0,5350059.0,11.0
5350038.0,5350039.0,13.0
5350038.0,5350037.0,15.0
5350038.0,5350041.0,18.0
5350038.0,5350040.0,19.0
5350038.0,5350060.0,19.0
5350038.0,5350036.0,20.0
5350038.0,5350056.0,20.0
5350038.0,5350058.0,20.0
5350038.0,5350061.0,20.0
5350039.0,5350038.0,13.0
5350039.0,5350011.01,14.0
5350039.0,5350036.0,16.0
5350039.0,5350040.0,18.0
5350039.0,5350037.0,20.0
5350040.0,5350041.0,9.0
5350040.0,5350010.02,14.0
5350040.0,5350039.0,18.0
5350040.0,5350058.0,18.0
5350040.0,5350038.0,19.0
5350040.0,5350043.0,19.0
5350040.0,5350009.0,20.0
5350040.0,5350042.0,20.0
5350041.0,5350040.0,9.0
5350041.0,5350058.0,9.0
5350041.0,5350057.0,17.0
5350041.0,5350038.0,18.0
5350041.0,5350042.0,19.0
5350041.0,5350043.0,19.0
5350041.0,5350056.0,19.0
5350041.0,5350059.0,19.0
5350041.0,5350045.0,20.0
5350042.0,5350043.0,12.0
5350042.0,5350056.0,17.0
5350042.0,5350009.0,18.0
5350042.0,5350010.01,19.0
5350042.0,5350041.0,19.0
5350042.0,5350045.0,19.0
5350042.0,5350040.0,20.0
5350042.0,5350044.01,20.0
5350043.0,5350009.0,9.0
5350043.0,5350010.01,12.0
5350043.0,5350042.0,12.0
5350043.0,5350044.01,13.0
5350043.0,5350044.02,16.0
5350043.0,5350056.0,17.0
5350043.0,5350008.01,18.0
5350043.0,5350041.0,19.0
5350043.0,5350010.02,20.0
5350043.0,5350040.0,20.0
5350043.0,5350045.0,20.0
5350043.0,5350055.0,20.0
5350044.01,5350044.02,10.0
5350044.01,5350043.0,13.0
5350044.01,5350045.0,13.0
5350044.01,5350046.0,16.0
5350044.01,5350009.0,17.0
5350044.01,5350005.0,18.0
5350044.01,5350007.02,18.0
5350044.01,5350010.01,19.0
5350044.01,5350054.0,19.0
5350044.01,5350047.02,19.0
5350044.01,5350042.0,20.0
5350044.02,5350044.01,10.0
5350044.02,5350009.0,11.0
5350044.02,5350010.01,14.0
5350044.02,5350005.0,14.0
5350044.02,5350007.02,16.0
5350044.02,5350043.0,17.0
5350044.02,5350047.02,18.0
5350044.02,5350010.02,19.0
5350044.02,5350008.01,19.0
5350045.0,5350054.0,10.0
5350045.0,5350044.01,13.0
5350045.0,5350046.0,14.0
5350045.0,5350007.02,16.0
5350045.0,5350005.0,17.0
5350045.0,5350043.0,18.0
5350045.0,5350009.0,19.0
5350045.0,5350042.0,19.0
5350045.0,5350052.0,19.0
5350045.0,5350044.02,19.0
5350045.0,5350053.0,20.0
5350045.0,5350096.02,20.0
5350046.0,5350047.02,9.0
5350046.0,5350045.0,14.0
5350046.0,5350044.01,16.0
5350046.0,5350005.0,17.0
5350046.0,5350053.0,18.0
5350046.0,5350047.04,18.0
5350046.0,5350052.0,19.0
5350046.0,5350007.02,19.0
5350046.0,5350054.0,20.0
5350046.0,5350044.02,20.0
5350047.02,5350046.0,9.0
5350047.02,5350047.04,9.0
5350047.02,5350005.0,11.0
5350047.02,5350053.0,15.0
5350047.02,5350006.0,16.0
5350047.02,5350048.0,16.0
5350047.02,5350007.01,16.0
5350047.02,5350044.02,17.0
5350047.02,5350004.0,18.0
5350047.02,5350009.0,19.0
5350047.02,5350007.02,19.0
5350047.02,5350044.01,19.0
5350047.02,5350097.01,20.0
5350047.03,5350052.0,13.0
5350047.03,5350048.0,15.0
5350047.03,5350047.04,15.0
5350047.03,5350051.0,19.0
5350047.04,5350048.0,6.0
5350047.04,5350047.02,9.0
5350047.04,5350004.0,14.0
5350047.04,5350053.0,15.0
5350047.04,5350047.03,15.0
5350047.04,5350049.0,17.0
5350047.04,5350046.0,18.0
5350047.04,5350005.0,19.0
5350047.04,5350097.01,20.0
5350047.04,5350044.02,20.0
5350048.0,5350047.04,6.0
5350048.0,5350049.0,10.0
5350048.0,5350004.0,15.0
5350048.0,5350047.03,15.0
5350048.0,5350047.02,16.0
5350048.0,5350051.0,20.0
5350048.0,5350052.0,20.0
5350049.0,5350048.0,10.0
5350049.0,5350047.04,17.0
5350049.0,5350004.0,18.0
5350049.0,5350003.0,19.0
5350049.0,5350051.0,19.0
5350049.0,5350052.0,20.0
5350050.01,5350050.04,14.0
5350050.03,5350102.02,20.0
5350050.04,5350050.01,14.0
5350051.0,5350052.0,11.0
5350051.0,5350049.0,19.0
5350051.0,5350099.0,19.0
5350051.0,5350048.0,20.0
5350051.0,5350053.0,20.0
5350051.0,5350047.03,20.0
5350052.0,5350051.0,11.0
5350052.0,5350047.03,13.0
5350052.0,5350053.0,17.0
5350052.0,5350046.0,18.0
5350052.0,5350045.0,19.0
5350052.0,5350048.0,20.0
5350053.0,5350097.01,15.0
5350053.0,5350047.02,15.0
5350053.0,5350047.04,16.0
5350053.0,5350097.04,18.0
5350053.0,5350046.0,19.0
5350053.0,5350052.0,19.0
5350053.0,5350045.0,20.0
5350053.0,5350051.0,20.0
5350053.0,5350047.03,20.0
5350054.0,5350045.0,10.0
5350054.0,5350055.0,15.0
5350054.0,5350096.02,15.0
5350054.0,5350109.0,16.0
5350054.0,5350007.02,16.0
5350054.0,5350005.0,17.0
5350054.0,5350046.0,17.0
5350054.0,5350097.01,18.0
5350054.0,5350096.01,18.0
5350054.0,5350097.03,19.0
5350054.0,5350097.04,19.0
5350054.0,5350044.02,19.0
5350054.0,5350044.01,20.0
5350055.0,5350054.0,15.0
5350055.0,5350056.0,15.0
5350055.0,5350095.0,19.0
5350055.0,5350096.02,19.0
5350056.0,5350057.0,13.0
5350056.0,5350060.0,14.0
5350056.0,5350055.0,15.0
5350056.0,5350058.0,15.0
5350056.0,5350059.0,15.0
5350056.0,5350061.0,16.0
5350056.0,5350042.0,17.0
5350056.0,5350094.0,17.0
5350056.0,5350043.0,19.0
5350056.0,5350041.0,20.0
5350057.0,5350058.0,8.0
5350057.0,5350093.0,12.0
5350057.0,5350060.0,13.0
5350057.0,5350056.0,14.0
5350057.0,5350041.0,17.0
5350057.0,5350059.0,18.0
5350057.0,5350061.0,19.0
5350058.0,5350057.0,8.0
5350058.0,5350041.0,9.0
5350058.0,5350059.0,13.0
5350058.0,5350056.0,15.0
5350058.0,5350060.0,17.0
5350058.0,5350038.0,18.0
5350058.0,5350040.0,18.0
5350058.0,5350061.0,20.0
5350058.0,5350093.0,20.0
5350059.0,5350060.0,8.0
5350059.0,5350038.0,11.0
5350059.0,5350058.0,13.0
5350059.0,5350061.0,16.0
5350059.0,5350057.0,18.0
5350059.0,5350041.0,19.0
5350059.0,5350056.0,20.0
5350059.0,5350092.0,20.0
5350060.0,5350059.0,8.0
5350060.0,5350092.0,12.0
5350060.0,5350057.0,13.0
5350060.0,5350061.0,15.0
5350060.0,5350058.0,18.0
5350060.0,5350038.0,19.0
5350060.0,5350056.0,20.0
5350060.0,5350091.01,20.0
5350060.0,5350062.03,20.0
5350061.0,5350062.03,12.0
5350061.0,5350037.0,15.0
5350061.0,5350091.01,15.0
5350061.0,5350060.0,16.0
5350061.0,5350059.0,18.0
5350061.0,5350062.01,19.0
5350061.0,5350062.04,19.0
5350061.0,5350056.0,20.0
5350062.01,5350063.05,6.0
5350062.01,5350063.03,10.0
5350062.01,5350062.03,10.0
5350062.01,5350062.04,11.0
5350062.01,5350063.06,12.0
5350062.01,5350089.0,13.0
5350062.01,5350064.0,14.0
5350062.01,5350088.0,14.0
5350062.01,5350063.04,17.0
5350062.01,5350091.01,18.0
5350062.01,5350061.0,19.0
5350062.01,5350035.0,20.0
5350062.01,5350090.0,20.0
5350062.01,5350065.01,20.0
5350062.03,5350062.01,10.0
5350062.03,5350062.04,11.0
5350062.03,5350061.0,12.0
5350062.03,5350063.05,15.0
5350062.03,5350063.06,15.0
5350062.03,5350091.01,18.0
5350062.03,5350060.0,19.0
5350062.03,5350089.0,19.0
5350062.03,5350063.04,19.0
5350062.03,5350035.0,20.0
5350062.03,5350056.0,20.0
5350062.03,5350063.03,20.0
5350062.04,5350063.06,7.0
5350062.04,5350062.01,11.0
5350062.04,5350062.03,11.0
5350062.04,5350063.04,12.0
5350062.04,5350063.05,13.0
5350062.04,5350034.01,14.0
5350062.04,5350035.0,16.0
5350062.04,5350034.02,17.0
5350062.04,5350061.0,18.0
5350062.04,5350063.03,18.0
5350062.04,5350064.0,19.0
5350062.04,5350066.0,19.0
5350062.04,5350088.0,19.0
5350062.04,5350013.01,20.0
5350063.03,5350063.05,5.0
5350063.03,5350064.0,6.0
5350063.03,5350088.0,9.0
5350063.03,5350062.01,10.0
5350063.03,5350063.04,12.0
5350063.03,5350065.01,12.0
5350063.03,5350063.06,14.0
5350063.03,5350065.02,17.0
5350063.03,5350087.0,18.0
5350063.03,5350062.04,18.0
5350063.03,5350066.0,19.0
5350063.03,5350089.0,19.0
5350063.03,5350034.01,19.0
5350063.03,5350062.03,20.0
5350063.04,5350063.06,4.0
5350063.04,5350034.01,10.0
5350063.04,5350064.0,11.0
5350063.04,5350063.03,12.0
5350063.04,5350062.04,12.0
5350063.04,5350066.0,13.0
5350063.04,5350063.05,14.0
5350063.04,5350032.0,17.0
5350063.04,5350065.01,17.0
5350063.04,5350062.01,17.0
5350063.04,5350062.03,17.0
5350063.04,5350088.0,18.0
5350063.04,5350034.02,18.0
5350063.04,5350035.0,20.0
5350063.04,5350061.0,20.0
5350063.04,5350067.0,20.0
5350063.04,5350065.02,20.0
5350063.05,5350063.03,5.0
5350063.05,5350062.01,6.0
5350063.05,5350088.0,10.0
5350063.05,5350064.0,11.0
5350063.05,5350063.06,12.0
5350063.05,5350062.04,13.0
5350063.05,5350063.04,14.0
5350063.05,5350062.03,15.0
5350063.05,5350089.0,16.0
5350063.05,5350034.02,17.0
5350063.05,5350065.01,17.0
5350063.05,5350035.0,18.0
5350063.05,5350034.01,18.0
5350063.05,5350091.01,19.0
5350063.05,5350090.0,20.0
5350063.05,5350013.01,20.0
5350063.06,5350063.04,4.0
5350063.06,5350062.04,7.0
5350063.06,5350034.01,10.0
5350063.06,5350063.05,12.0
5350063.06,5350062.01,12.0
5350063.06,5350063.03,14.0
5350063.06,5350064.0,15.0
5350063.06,5350062.03,15.0
5350063.06,5350034.02,16.0
5350063.06,5350035.0,17.0
5350063.06,5350066.0,17.0
5350063.06,5350088.0,18.0
5350063.06,5350061.0,19.0
5350063.06,5350013.01,19.0
5350063.06,5350015.0,20.0
5350063.06,5350032.0,20.0
5350063.06,5350090.0,20.0
5350063.06,5350065.01,20.0
5350064.0,5350063.03,6.0
5350064.0,5350065.01,9.0
5350064.0,5350063.04,11.0
5350064.0,5350063.05,11.0
5350064.0,5350066.0,12.0
5350064.0,5350065.02,13.0
5350064.0,5350088.0,14.0
5350064.0,5350062.01,14.0
5350064.0,5350063.06,15.0
5350064.0,5350032.0,18.0
5350064.0,5350087.0,19.0
5350064.0,5350062.04,20.0
5350065.01,5350065.02,8.0
5350065.01,5350064.0,9.0
5350065.01,5350066.0,10.0
5350065.01,5350063.03,12.0
5350065.01,5350088.0,17.0
5350065.01,5350063.04,17.0
5350065.01,5350063.05,17.0
5350065.01,5350085.0,18.0
5350065.01,5350087.0,18.0
5350065.01,5350032.0,19.0
5350065.01,5350070.0,19.0
5350065.01,5350089.0,19.0
5350065.01,5350067.0,20.0
5350065.01,5350083.0,20.0
5350065.01,5350091.01,20.0
5350065.01,5350062.01,20.0
5350065.02,5350065.01,8.0
5350065.02,5350064.0,13.0
5350065.02,5350063.03,17.0
5350065.02,5350066.0,18.0
5350065.02,5350067.0,18.0
5350066.0,5350032.0,9.0
5350066.0,5350065.01,10.0
5350066.0,5350064.0,12.0
5350066.0,5350063.04,13.0
5350066.0,5350034.01,16.0
5350066.0,5350063.06,17.0
5350066.0,5350031.0,18.0
5350066.0,5350068.0,18.0
5350066.0,5350065.02,18.0
5350066.0,5350033.0,19.0
5350066.0,5350067.0,19.0
5350066.0,5350063.03,19.0
5350066.0,5350062.04,19.0
5350067.0,5350065.02,18.0
5350067.0,5350066.0,19.0
5350067.0,5350065.01,20.0
5350068.0,5350031.0,6.0
5350068.0,5350030.0,13.0
5350068.0,5350029.0,18.0
5350068.0,5350032.0,18.0
5350068.0,5350066.0,18.0
5350068.0,5350069.0,20.0
5350069.0,5350070.0,11.0
5350069.0,5350029.0,15.0
5350069.0,5350071.0,15.0
5350069.0,5350085.0,15.0
5350069.0,5350031.0,20.0
5350069.0,5350068.0,20.0
5350070.0,5350085.0,9.0
5350070.0,5350069.0,14.0
5350070.0,5350071.0,14.0
5350070.0,5350185.01,14.0
5350070.0,5350029.0,15.0
5350070.0,5350184.01,15.0
5350070.0,5350083.0,17.0
5350070.0,5350084.0,17.0
5350070.0,5350185.02,17.0
5350070.0,5350065.01,18.0
5350070.0,5350184.02,19.0
5350070.0,5350064.0,20.0
5350070.0,5350082.0,20.0
5350070.0,5350182.0,20.0
5350070.0,5350183.01,20.0
5350071.0,5350072.01,11.0
5350071.0,5350084.0,12.0
5350071.0,5350070.0,14.0
5350071.0,5350069.0,15.0
5350071.0,5350072.02,18.0
5350072.01,5350071.0,11.0
5350072.01,5350072.02,12.0
5350072.01,5350073.0,16.0
5350072.01,5350083.0,17.0
5350072.01,5350184.01,19.0
5350072.01,5350084.0,20.0
5350072.01,5350028.02,20.0
5350072.02,5350072.01,12.0
5350072.02,5350083.0,15.0
5350072.02,5350071.0,18.0
5350072.02,5350073.0,18.0
5350072.02,5350075.0,18.0
5350073.0,5350027.0,11.0
5350073.0,5350074.0,15.0
5350073.0,5350077.0,15.0
5350073.0,5350072.01,16.0
5350073.0,5350028.02,17.0
5350073.0,5350072.02,18.0
5350073.0,5350026.0,19.0
5350074.0,5350075.0,11.0
5350074.0,5350026.0,14.0
5350074.0,5350077.0,14.0
5350074.0,5350073.0,17.0
5350075.0,5350074.0,11.0
5350075.0,5350082.0,11.0
5350075.0,5350076.0,17.0
5350075.0,5350083.0,17.0
5350075.0,5350072.02,18.0
5350075.0,5350183.02,20.0
5350076.0,5350081.0,9.0
5350076.0,5350075.0,17.0
5350076.0,5350182.0,20.0
5350077.0,5350078.0,14.0
5350077.0,5350025.0,15.0
5350077.0,5350074.0,15.0
5350077.0,5350073.0,19.0
5350077.0,5350080.02,19.0
5350078.0,5350077.0,17.0
5350078.0,5350024.0,18.0
5350078.0,5350080.02,19.0
5350079.0,5350022.0,18.0
5350079.0,5350023.0,20.0
5350079.0,5350339.0,20.0
5350080.01,5350181.01,12.0
5350080.01,5350080.02,16.0
5350080.01,5350081.0,20.0
5350080.02,5350180.0,7.0
5350080.02,5350341.02,14.0
5350080.02,5350080.01,16.0
5350080.02,5350181.02,19.0
5350080.02,5350077.0,20.0
5350080.02,5350082.0,20.0
5350080.02,5350083.0,20.0
5350080.02,5350182.0,20.0
5350080.02,5350339.0,20.0
5350080.02,5350343.0,20.0
5350081.0,5350076.0,9.0
5350081.0,5350182.0,12.0
5350081.0,5350082.0,14.0
5350081.0,5350083.0,18.0
5350081.0,5350075.0,20.0
5350081.0,5350080.01,20.0
5350081.0,5350080.02,20.0
5350082.0,5350075.0,11.0
5350082.0,5350183.02,11.0
5350082.0,5350083.0,12.0
5350082.0,5350081.0,14.0
5350082.0,5350085.0,18.0
5350082.0,5350070.0,19.0
5350082.0,5350084.0,19.0
5350082.0,5350183.01,19.0
5350082.0,5350071.0,20.0
5350082.0,5350076.0,20.0
5350082.0,5350065.01,20.0
5350083.0,5350081.0,15.0
5350083.0,5350082.0,15.0
5350083.0,5350184.01,15.0
5350083.0,5350072.02,15.0
5350083.0,5350085.0,16.0
5350083.0,5350070.0,17.0
5350083.0,5350084.0,17.0
5350083.0,5350072.01,17.0
5350083.0,5350071.0,18.0
5350083.0,5350183.02,18.0
5350083.0,5350065.01,18.0
5350083.0,5350076.0,19.0
5350083.0,5350080.02,19.0
5350083.0,5350064.0,20.0
5350083.0,5350075.0,20.0
5350083.0,5350184.02,20.0
5350084.0,5350185.01,11.0
5350084.0,5350071.0,12.0
5350084.0,5350085.0,16.0
5350084.0,5350184.01,17.0
5350084.0,5350070.0,18.0
5350084.0,5350083.0,18.0
5350084.0,5350065.01,20.0
5350085.0,5350070.0,9.0
5350085.0,5350185.02,12.0
5350085.0,5350185.01,13.0
5350085.0,5350069.0,15.0
5350085.0,5350184.01,15.0
5350085.0,5350184.02,15.0
5350085.0,5350083.0,16.0
