CTUID,Neighbourhoods,Metric_Type,Metric_Name,Travel_Time_Threshold,Category,Before_After_Benefit,Value
5350368.02,Bendale-Glen Andrew,Social,Travel Time to First Destination,13.0,Cooling Centre,before,13.0
5350368.02,Bendale-Glen Andrew,Social,Travel Time to First Destination,13.0,Cooling Centre,after,13.0
5350368.02,Bendale-Glen Andrew,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350369.00,Bendale-Glen Andrew,Social,Travel Time to First Destination,8.0,Cooling Centre,before,8.0
5350369.00,Bendale-Glen Andrew,Social,Travel Time to First Destination,8.0,Cooling Centre,after,8.0
5350369.00,Bendale-Glen Andrew,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350370.01,Dorset Park,Social,Travel Time to First Destination,11.0,Cooling Centre,before,11.0
5350370.01,Dorset Park,Social,Travel Time to First Destination,11.0,Cooling Centre,after,11.0
5350370.01,Dorset Park,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350370.02,Dorset Park,Social,Travel Time to First Destination,17.0,Cooling Centre,before,17.0
5350370.02,Dorset Park,Social,Travel Time to First Destination,17.0,Cooling Centre,after,17.0
5350370.02,Dorset Park,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350370.03,Dorset Park,Social,Travel Time to First Destination,15.0,Cooling Centre,before,15.0
5350370.03,Dorset Park,Social,Travel Time to First Destination,15.0,Cooling Centre,after,15.0
5350370.03,Dorset Park,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350371.00,Wexford/Maryvale,Social,Travel Time to First Destination,13.0,Cooling Centre,before,13.0
5350371.00,Wexford/Maryvale,Social,Travel Time to First Destination,13.0,Cooling Centre,after,13.0
5350371.00,Wexford/Maryvale,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350372.00,Wexford/Maryvale,Social,Travel Time to First Destination,14.0,Cooling Centre,before,14.0
5350372.00,Wexford/Maryvale,Social,Travel Time to First Destination,14.0,Cooling Centre,after,14.0
5350372.00,Wexford/Maryvale,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350373.00,Wexford/Maryvale,Social,Travel Time to First Destination,16.0,Cooling Centre,before,16.0
5350373.00,Wexford/Maryvale,Social,Travel Time to First Destination,16.0,Cooling Centre,after,16.0
5350373.00,Wexford/Maryvale,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350374.01,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,7.0,Cooling Centre,before,7.0
5350374.01,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,7.0,Cooling Centre,after,7.0
5350374.01,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350374.02,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,24.0,Cooling Centre,before,24.0
5350374.02,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,24.0,Cooling Centre,after,24.0
5350374.02,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350374.03,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,26.0,Cooling Centre,before,26.0
5350374.03,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,26.0,Cooling Centre,after,26.0
5350374.03,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350375.01,L'Amoreaux West,Social,Travel Time to First Destination,18.0,Cooling Centre,before,18.0
5350375.01,L'Amoreaux West,Social,Travel Time to First Destination,18.0,Cooling Centre,after,18.0
5350375.01,L'Amoreaux West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350375.02,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,9.0,Cooling Centre,before,9.0
5350375.02,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,9.0,Cooling Centre,after,9.0
5350375.02,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350375.03,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,8.0,Cooling Centre,before,8.0
5350375.03,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,8.0,Cooling Centre,after,8.0
5350375.03,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350375.04,East L'Amoreaux,Social,Travel Time to First Destination,24.0,Cooling Centre,before,24.0
5350375.04,East L'Amoreaux,Social,Travel Time to First Destination,24.0,Cooling Centre,after,24.0
5350375.04,East L'Amoreaux,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350375.05,L'Amoreaux West,Social,Travel Time to First Destination,17.0,Cooling Centre,before,17.0
5350375.05,L'Amoreaux West,Social,Travel Time to First Destination,17.0,Cooling Centre,after,17.0
5350375.05,L'Amoreaux West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.01,East L'Amoreaux,Social,Travel Time to First Destination,21.0,Cooling Centre,before,21.0
5350376.01,East L'Amoreaux,Social,Travel Time to First Destination,21.0,Cooling Centre,after,21.0
5350376.01,East L'Amoreaux,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.02,East L'Amoreaux,Social,Travel Time to First Destination,20.0,Cooling Centre,before,20.0
5350376.02,East L'Amoreaux,Social,Travel Time to First Destination,20.0,Cooling Centre,after,20.0
5350376.02,East L'Amoreaux,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.04,Steeles,Social,Travel Time to First Destination,24.0,Cooling Centre,before,24.0
5350376.04,Steeles,Social,Travel Time to First Destination,24.0,Cooling Centre,after,24.0
5350376.04,Steeles,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.05,Steeles,Social,Travel Time to First Destination,21.0,Cooling Centre,before,21.0
5350376.05,Steeles,Social,Travel Time to First Destination,21.0,Cooling Centre,after,21.0
5350376.05,Steeles,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.06,Milliken,Social,Travel Time to First Destination,11.0,Cooling Centre,before,11.0
5350376.06,Milliken,Social,Travel Time to First Destination,11.0,Cooling Centre,after,11.0
5350376.06,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.08,East L'Amoreaux,Social,Travel Time to First Destination,8.0,Cooling Centre,before,8.0
5350376.08,East L'Amoreaux,Social,Travel Time to First Destination,8.0,Cooling Centre,after,8.0
5350376.08,East L'Amoreaux,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.09,Steeles,Social,Travel Time to First Destination,26.0,Cooling Centre,before,26.0
5350376.09,Steeles,Social,Travel Time to First Destination,26.0,Cooling Centre,after,26.0
5350376.09,Steeles,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.11,L'Amoreaux West,Social,Travel Time to First Destination,20.0,Cooling Centre,before,20.0
5350376.11,L'Amoreaux West,Social,Travel Time to First Destination,20.0,Cooling Centre,after,20.0
5350376.11,L'Amoreaux West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.12,L'Amoreaux West,Social,Travel Time to First Destination,5.0,Cooling Centre,before,5.0
5350376.12,L'Amoreaux West,Social,Travel Time to First Destination,5.0,Cooling Centre,after,5.0
5350376.12,L'Amoreaux West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.13,Steeles,Social,Travel Time to First Destination,20.0,Cooling Centre,before,20.0
5350376.13,Steeles,Social,Travel Time to First Destination,20.0,Cooling Centre,after,20.0
5350376.13,Steeles,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.14,Steeles,Social,Travel Time to First Destination,25.0,Cooling Centre,before,25.0
5350376.14,Steeles,Social,Travel Time to First Destination,25.0,Cooling Centre,after,25.0
5350376.14,Steeles,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.15,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,20.0,Cooling Centre,before,20.0
5350376.15,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,20.0,Cooling Centre,after,20.0
5350376.15,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350376.16,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,19.0,Cooling Centre,before,19.0
5350376.16,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,19.0,Cooling Centre,after,19.0
5350376.16,Tam O'Shanter-Sullivan,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350377.02,Agincourt South-Malvern West,Social,Travel Time to First Destination,4.0,Cooling Centre,before,4.0
5350377.02,Agincourt South-Malvern West,Social,Travel Time to First Destination,4.0,Cooling Centre,after,4.0
5350377.02,Agincourt South-Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350377.03,Agincourt North,Social,Travel Time to First Destination,26.0,Cooling Centre,before,26.0
5350377.03,Agincourt North,Social,Travel Time to First Destination,26.0,Cooling Centre,after,26.0
5350377.03,Agincourt North,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350377.04,Agincourt North,Social,Travel Time to First Destination,26.0,Cooling Centre,before,26.0
5350377.04,Agincourt North,Social,Travel Time to First Destination,26.0,Cooling Centre,after,26.0
5350377.04,Agincourt North,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350377.06,Milliken,Social,Travel Time to First Destination,20.0,Cooling Centre,before,20.0
5350377.06,Milliken,Social,Travel Time to First Destination,20.0,Cooling Centre,after,20.0
5350377.06,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350377.07,Milliken,Social,Travel Time to First Destination,21.0,Cooling Centre,before,21.0
5350377.07,Milliken,Social,Travel Time to First Destination,21.0,Cooling Centre,after,21.0
5350377.07,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350377.08,Agincourt South-Malvern West,Social,Travel Time to First Destination,20.0,Cooling Centre,before,20.0
5350377.08,Agincourt South-Malvern West,Social,Travel Time to First Destination,20.0,Cooling Centre,after,20.0
5350377.08,Agincourt South-Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350377.09,Agincourt South-Malvern West,Social,Travel Time to First Destination,26.0,Cooling Centre,before,26.0
5350377.09,Agincourt South-Malvern West,Social,Travel Time to First Destination,26.0,Cooling Centre,after,26.0
5350377.09,Agincourt South-Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.02,Agincourt South-Malvern West,Social,Travel Time to First Destination,22.0,Cooling Centre,before,22.0
5350378.02,Agincourt South-Malvern West,Social,Travel Time to First Destination,22.0,Cooling Centre,after,22.0
5350378.02,Agincourt South-Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.03,Malvern East,Social,Travel Time to First Destination,18.0,Cooling Centre,before,18.0
5350378.03,Malvern East,Social,Travel Time to First Destination,18.0,Cooling Centre,after,18.0
5350378.03,Malvern East,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.04,Malvern West,Social,Travel Time to First Destination,16.0,Cooling Centre,before,16.0
5350378.04,Malvern West,Social,Travel Time to First Destination,16.0,Cooling Centre,after,16.0
5350378.04,Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.05,Malvern East,Social,Travel Time to First Destination,7.0,Cooling Centre,before,7.0
5350378.05,Malvern East,Social,Travel Time to First Destination,7.0,Cooling Centre,after,7.0
5350378.05,Malvern East,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.06,Malvern West,Social,Travel Time to First Destination,8.0,Cooling Centre,before,8.0
5350378.06,Malvern West,Social,Travel Time to First Destination,8.0,Cooling Centre,after,8.0
5350378.06,Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.07,Agincourt South-Malvern West,Social,Travel Time to First Destination,12.0,Cooling Centre,before,12.0
5350378.07,Agincourt South-Malvern West,Social,Travel Time to First Destination,12.0,Cooling Centre,after,12.0
5350378.07,Agincourt South-Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.08,Agincourt North,Social,Travel Time to First Destination,18.0,Cooling Centre,before,18.0
5350378.08,Agincourt North,Social,Travel Time to First Destination,18.0,Cooling Centre,after,18.0
5350378.08,Agincourt North,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.11,Malvern West,Social,Travel Time to First Destination,4.0,Cooling Centre,before,4.0
5350378.11,Malvern West,Social,Travel Time to First Destination,4.0,Cooling Centre,after,4.0
5350378.11,Malvern West,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.12,Malvern East,Social,Travel Time to First Destination,15.0,Cooling Centre,before,15.0
5350378.12,Malvern East,Social,Travel Time to First Destination,15.0,Cooling Centre,after,15.0
5350378.12,Malvern East,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.14,Agincourt North,Social,Travel Time to First Destination,10.0,Cooling Centre,before,10.0
5350378.14,Agincourt North,Social,Travel Time to First Destination,10.0,Cooling Centre,after,10.0
5350378.14,Agincourt North,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.16,Malvern East,Social,Travel Time to First Destination,14.0,Cooling Centre,before,14.0
5350378.16,Malvern East,Social,Travel Time to First Destination,14.0,Cooling Centre,after,14.0
5350378.16,Malvern East,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.17,Malvern East,Social,Travel Time to First Destination,1.0,Cooling Centre,before,1.0
5350378.17,Malvern East,Social,Travel Time to First Destination,1.0,Cooling Centre,after,1.0
5350378.17,Malvern East,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.18,Milliken,Social,Travel Time to First Destination,10.0,Cooling Centre,before,10.0
5350378.18,Milliken,Social,Travel Time to First Destination,10.0,Cooling Centre,after,10.0
5350378.18,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.19,Milliken,Social,Travel Time to First Destination,25.0,Cooling Centre,before,25.0
5350378.19,Milliken,Social,Travel Time to First Destination,25.0,Cooling Centre,after,25.0
5350378.19,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.20,Milliken,Social,Travel Time to First Destination,14.0,Cooling Centre,before,14.0
5350378.20,Milliken,Social,Travel Time to First Destination,14.0,Cooling Centre,after,14.0
5350378.20,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.21,Milliken,Social,Travel Time to First Destination,23.0,Cooling Centre,before,23.0
5350378.21,Milliken,Social,Travel Time to First Destination,23.0,Cooling Centre,after,23.0
5350378.21,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.22,Milliken,Social,Travel Time to First Destination,15.0,Cooling Centre,before,15.0
5350378.22,Milliken,Social,Travel Time to First Destination,15.0,Cooling Centre,after,15.0
5350378.22,Milliken,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.23,Agincourt North,Social,Travel Time to First Destination,14.0,Cooling Centre,before,14.0
5350378.23,Agincourt North,Social,Travel Time to First Destination,14.0,Cooling Centre,after,14.0
5350378.23,Agincourt North,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.24,Agincourt North,Social,Travel Time to First Destination,26.0,Cooling Centre,before,26.0
5350378.24,Agincourt North,Social,Travel Time to First Destination,26.0,Cooling Centre,after,26.0
5350378.24,Agincourt North,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.25,Morningside Heights,Social,Travel Time to First Destination,22.0,Cooling Centre,before,22.0
5350378.25,Morningside Heights,Social,Travel Time to First Destination,22.0,Cooling Centre,after,22.0
5350378.25,Morningside Heights,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.26,Morningside Heights,Social,Travel Time to First Destination,21.0,Cooling Centre,before,21.0
5350378.26,Morningside Heights,Social,Travel Time to First Destination,21.0,Cooling Centre,after,21.0
5350378.26,Morningside Heights,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.27,Morningside Heights,Social,Travel Time to First Destination,65.0,Cooling Centre,before,65.0
5350378.27,Morningside Heights,Social,Travel Time to First Destination,65.0,Cooling Centre,after,65.0
5350378.27,Morningside Heights,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350378.28,Morningside Heights,Social,Travel Time to First Destination,22.0,Cooling Centre,before,22.0
5350378.28,Morningside Heights,Social,Travel Time to First Destination,22.0,Cooling Centre,after,22.0
5350378.28,Morningside Heights,Social,Travel Time to First Destination,0.0,Cooling Centre,benefit,0.0
5350001.00,South Riverdale,Social,Travel Time to First Destination,49.0,School,before,49.0
5350001.00,South Riverdale,Social,Travel Time to First Destination,49.0,School,after,49.0
5350001.00,South Riverdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350002.00,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,24.0,School,before,24.0
5350002.00,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,24.0,School,after,24.0
5350002.00,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350003.00,South Parkdale,Social,Travel Time to First Destination,19.0,School,before,19.0
5350003.00,South Parkdale,Social,Travel Time to First Destination,19.0,School,after,19.0
5350003.00,South Parkdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350004.00,South Parkdale,Social,Travel Time to First Destination,6.0,School,before,6.0
5350004.00,South Parkdale,Social,Travel Time to First Destination,6.0,School,after,6.0
5350004.00,South Parkdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350005.00,South Parkdale,Social,Travel Time to First Destination,11.0,School,before,11.0
5350005.00,South Parkdale,Social,Travel Time to First Destination,11.0,School,after,11.0
5350005.00,South Parkdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350006.00,South Parkdale,Social,Travel Time to First Destination,7.0,School,before,7.0
5350006.00,South Parkdale,Social,Travel Time to First Destination,7.0,School,after,7.0
5350006.00,South Parkdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350007.01,South Parkdale,Social,Travel Time to First Destination,7.0,School,before,7.0
5350007.01,South Parkdale,Social,Travel Time to First Destination,7.0,School,after,7.0
5350007.01,South Parkdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350007.02,South Parkdale,Social,Travel Time to First Destination,16.0,School,before,16.0
5350007.02,South Parkdale,Social,Travel Time to First Destination,16.0,School,after,16.0
5350007.02,South Parkdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350008.01,Fort York-Liberty Village,Social,Travel Time to First Destination,17.0,School,before,17.0
5350008.01,Fort York-Liberty Village,Social,Travel Time to First Destination,17.0,School,after,17.0
5350008.01,Fort York-Liberty Village,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350008.02,Fort York-Liberty Village,Social,Travel Time to First Destination,21.0,School,before,21.0
5350008.02,Fort York-Liberty Village,Social,Travel Time to First Destination,21.0,School,after,21.0
5350008.02,Fort York-Liberty Village,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350009.00,West Queen West,Social,Travel Time to First Destination,8.0,School,before,8.0
5350009.00,West Queen West,Social,Travel Time to First Destination,8.0,School,after,8.0
5350009.00,West Queen West,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350010.01,West Queen West,Social,Travel Time to First Destination,10.0,School,before,10.0
5350010.01,West Queen West,Social,Travel Time to First Destination,10.0,School,after,10.0
5350010.01,West Queen West,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350010.02,West Queen West,Social,Travel Time to First Destination,2.0,School,before,2.0
5350010.02,West Queen West,Social,Travel Time to First Destination,2.0,School,after,2.0
5350010.02,West Queen West,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350011.01,Wellington Place,Social,Travel Time to First Destination,3.0,School,before,3.0
5350011.01,Wellington Place,Social,Travel Time to First Destination,3.0,School,after,3.0
5350011.01,Wellington Place,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350011.02,Wellington Place,Social,Travel Time to First Destination,9.0,School,before,9.0
5350011.02,Wellington Place,Social,Travel Time to First Destination,9.0,School,after,9.0
5350011.02,Wellington Place,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350011.03,Wellington Place,Social,Travel Time to First Destination,14.0,School,before,14.0
5350011.03,Wellington Place,Social,Travel Time to First Destination,14.0,School,after,14.0
5350011.03,Wellington Place,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350012.01,Harbourfront-CityPlace,Social,Travel Time to First Destination,3.0,School,before,3.0
5350012.01,Harbourfront-CityPlace,Social,Travel Time to First Destination,3.0,School,after,3.0
5350012.01,Harbourfront-CityPlace,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350012.03,Harbourfront-CityPlace,Social,Travel Time to First Destination,14.0,School,before,14.0
5350012.03,Harbourfront-CityPlace,Social,Travel Time to First Destination,14.0,School,after,14.0
5350012.03,Harbourfront-CityPlace,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350012.04,Harbourfront-CityPlace,Social,Travel Time to First Destination,15.0,School,before,15.0
5350012.04,Harbourfront-CityPlace,Social,Travel Time to First Destination,15.0,School,after,15.0
5350012.04,Harbourfront-CityPlace,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350013.01,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,10.0,School,before,10.0
5350013.01,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,10.0,School,after,10.0
5350013.01,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350013.02,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,14.0,School,before,14.0
5350013.02,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,14.0,School,after,14.0
5350013.02,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350014.00,Yonge-Bay Corridor,Social,Travel Time to First Destination,11.0,School,before,11.0
5350014.00,Yonge-Bay Corridor,Social,Travel Time to First Destination,11.0,School,after,11.0
5350014.00,Yonge-Bay Corridor,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350015.00,Downtown Yonge East,Social,Travel Time to First Destination,2.0,School,before,2.0
5350015.00,Downtown Yonge East,Social,Travel Time to First Destination,2.0,School,after,2.0
5350015.00,Downtown Yonge East,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350016.00,Moss Park,Social,Travel Time to First Destination,4.0,School,before,4.0
5350016.00,Moss Park,Social,Travel Time to First Destination,4.0,School,after,4.0
5350016.00,Moss Park,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350017.01,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,3.0,School,before,3.0
5350017.01,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,3.0,School,after,3.0
5350017.01,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350017.02,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,8.0,School,before,8.0
5350017.02,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,8.0,School,after,8.0
5350017.02,St Lawrence-East Bayfront-The Islands,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350018.00,South Riverdale,Social,Travel Time to First Destination,11.0,School,before,11.0
5350018.00,South Riverdale,Social,Travel Time to First Destination,11.0,School,after,11.0
5350018.00,South Riverdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350019.00,South Riverdale,Social,Travel Time to First Destination,7.0,School,before,7.0
5350019.00,South Riverdale,Social,Travel Time to First Destination,7.0,School,after,7.0
5350019.00,South Riverdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350020.00,The Beaches,Social,Travel Time to First Destination,12.0,School,before,12.0
5350020.00,The Beaches,Social,Travel Time to First Destination,12.0,School,after,12.0
5350020.00,The Beaches,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350021.00,The Beaches,Social,Travel Time to First Destination,7.0,School,before,7.0
5350021.00,The Beaches,Social,Travel Time to First Destination,7.0,School,after,7.0
5350021.00,The Beaches,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350022.00,The Beaches,Social,Travel Time to First Destination,5.0,School,before,5.0
5350022.00,The Beaches,Social,Travel Time to First Destination,5.0,School,after,5.0
5350022.00,The Beaches,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350023.00,The Beaches,Social,Travel Time to First Destination,6.0,School,before,6.0
5350023.00,The Beaches,Social,Travel Time to First Destination,6.0,School,after,6.0
5350023.00,The Beaches,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350024.00,The Beaches,Social,Travel Time to First Destination,8.0,School,before,8.0
5350024.00,The Beaches,Social,Travel Time to First Destination,8.0,School,after,8.0
5350024.00,The Beaches,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350025.00,Woodbine Corridor,Social,Travel Time to First Destination,11.0,School,before,11.0
5350025.00,Woodbine Corridor,Social,Travel Time to First Destination,11.0,School,after,11.0
5350025.00,Woodbine Corridor,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350026.00,Greenwood-Coxwell,Social,Travel Time to First Destination,3.0,School,before,3.0
5350026.00,Greenwood-Coxwell,Social,Travel Time to First Destination,3.0,School,after,3.0
5350026.00,Greenwood-Coxwell,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350027.00,South Riverdale,Social,Travel Time to First Destination,3.0,School,before,3.0
5350027.00,South Riverdale,Social,Travel Time to First Destination,3.0,School,after,3.0
5350027.00,South Riverdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350028.01,South Riverdale,Social,Travel Time to First Destination,8.0,School,before,8.0
5350028.01,South Riverdale,Social,Travel Time to First Destination,8.0,School,after,8.0
5350028.01,South Riverdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350028.02,South Riverdale,Social,Travel Time to First Destination,11.0,School,before,11.0
5350028.02,South Riverdale,Social,Travel Time to First Destination,11.0,School,after,11.0
5350028.02,South Riverdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350029.00,South Riverdale,Social,Travel Time to First Destination,1.0,School,before,1.0
5350029.00,South Riverdale,Social,Travel Time to First Destination,1.0,School,after,1.0
5350029.00,South Riverdale,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350030.00,Regent Park,Social,Travel Time to First Destination,3.0,School,before,3.0
5350030.00,Regent Park,Social,Travel Time to First Destination,3.0,School,after,3.0
5350030.00,Regent Park,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350031.00,Regent Park,Social,Travel Time to First Destination,8.0,School,before,8.0
5350031.00,Regent Park,Social,Travel Time to First Destination,8.0,School,after,8.0
5350031.00,Regent Park,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350032.00,Moss Park,Social,Travel Time to First Destination,9.0,School,before,9.0
5350032.00,Moss Park,Social,Travel Time to First Destination,9.0,School,after,9.0
5350032.00,Moss Park,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350033.00,Moss Park,Social,Travel Time to First Destination,8.0,School,before,8.0
5350033.00,Moss Park,Social,Travel Time to First Destination,8.0,School,after,8.0
5350033.00,Moss Park,Social,Travel Time to First Destination,0.0,School,benefit,0.0
5350034.01,Downtown Yonge East,Social,Travel Time to First Destination,3.0,School,before,3.0
5350034.01,Downtown Yonge East,Social,Travel Time to First Destination,3.0,School,after,3.0
5350034.01,Downtown Yonge East,Social,Travel Time to First Destination,0.0,School,benefit,0.0
