CTUID,Job_type,Time,Num_jobs
5350248.04,Grand Total,difference,0.0
5350248.05,Grand Total,difference,0.0
5350249.01,Grand Total,difference,0.0
5350249.03,Grand Total,difference,0.0
5350249.04,Grand Total,difference,0.0
5350249.05,Grand Total,difference,0.0
5350250.01,Grand Total,difference,0.0
5350250.02,Grand Total,difference,0.0
5350250.04,Grand Total,difference,0.0
5350250.05,Grand Total,difference,0.0
5350260.01,Grand Total,difference,0.0
5350260.04,Grand Total,difference,0.0
5350260.05,Grand Total,difference,0.0
5350260.06,Grand Total,difference,0.0
5350260.07,Grand Total,difference,0.0
5350261.00,Grand Total,difference,0.0
5350262.01,Grand Total,difference,0.0
5350262.02,Grand Total,difference,0.0
5350263.02,Grand Total,difference,0.0
5350263.03,Grand Total,difference,0.0
5350263.04,Grand Total,difference,0.0
5350265.00,Grand Total,difference,0.0
5350268.00,Grand Total,difference,0.0
5350269.01,Grand Total,difference,0.0
5350269.02,Grand Total,difference,0.0
5350270.01,Grand Total,difference,0.0
5350270.02,Grand Total,difference,0.0
5350271.01,Grand Total,difference,0.0
5350271.02,Grand Total,difference,0.0
5350272.01,Grand Total,difference,0.0
5350272.02,Grand Total,difference,0.0
5350273.01,Grand Total,difference,0.0
5350273.02,Grand Total,difference,0.0
5350274.01,Grand Total,difference,0.0
5350274.02,Grand Total,difference,0.0
5350275.00,Grand Total,difference,0.0
5350276.01,Grand Total,difference,0.0
5350276.02,Grand Total,difference,0.0
5350277.00,Grand Total,difference,0.0
5350278.00,Grand Total,difference,0.0
5350279.01,Grand Total,difference,0.0
5350279.02,Grand Total,difference,0.0
5350280.00,Grand Total,difference,0.0
5350281.01,Grand Total,difference,0.0
5350281.02,Grand Total,difference,0.0
5350282.00,Grand Total,difference,0.0
5350283.01,Grand Total,difference,0.0
5350283.02,Grand Total,difference,0.0
5350284.00,Grand Total,difference,0.0
5350285.00,Grand Total,difference,0.0
5350286.00,Grand Total,difference,0.0
5350287.02,Grand Total,difference,0.0
5350287.03,Grand Total,difference,0.0
5350287.04,Grand Total,difference,0.0
5350288.00,Grand Total,difference,0.0
5350289.00,Grand Total,difference,0.0
5350290.01,Grand Total,difference,0.0
5350290.02,Grand Total,difference,0.0
5350291.02,Grand Total,difference,0.0
5350291.03,Grand Total,difference,0.0
5350291.04,Grand Total,difference,0.0
5350292.00,Grand Total,difference,0.0
5350293.00,Grand Total,difference,0.0
5350294.01,Grand Total,difference,0.0
5350294.02,Grand Total,difference,0.0
5350295.00,Grand Total,difference,0.0
5350297.01,Grand Total,difference,0.0
5350297.02,Grand Total,difference,0.0
5350298.00,Grand Total,difference,0.0
5350299.01,Grand Total,difference,0.0
5350299.02,Grand Total,difference,0.0
5350300.01,Grand Total,difference,0.0
5350300.02,Grand Total,difference,0.0
5350300.03,Grand Total,difference,0.0
5350301.01,Grand Total,difference,0.0
5350301.03,Grand Total,difference,0.0
5350301.04,Grand Total,difference,0.0
5350302.01,Grand Total,difference,0.0
5350302.02,Grand Total,difference,0.0
5350302.03,Grand Total,difference,0.0
5350303.00,Grand Total,difference,0.0
5350304.01,Grand Total,difference,0.0
5350304.02,Grand Total,difference,0.0
5350304.03,Grand Total,difference,0.0
5350304.04,Grand Total,difference,0.0
5350304.05,Grand Total,difference,0.0
5350304.06,Grand Total,difference,0.0
5350305.01,Grand Total,difference,0.0
5350305.03,Grand Total,difference,0.0
5350305.05,Grand Total,difference,0.0
5350305.06,Grand Total,difference,0.0
5350306.01,Grand Total,difference,0.0
5350306.02,Grand Total,difference,0.0
5350307.03,Grand Total,difference,0.0
5350307.04,Grand Total,difference,0.0
5350307.05,Grand Total,difference,0.0
5350307.06,Grand Total,difference,0.0
5350307.07,Grand Total,difference,0.0
5350308.02,Grand Total,difference,0.0
5350308.03,Grand Total,difference,0.0
5350308.05,Grand Total,difference,0.0
5350308.06,Grand Total,difference,0.0
5350308.07,Grand Total,difference,0.0
5350309.00,Grand Total,difference,0.0
5350310.01,Grand Total,difference,0.0
5350310.02,Grand Total,difference,0.0
5350311.02,Grand Total,difference,0.0
5350311.03,Grand Total,difference,0.0
5350311.04,Grand Total,difference,0.0
5350311.05,Grand Total,difference,0.0
5350311.06,Grand Total,difference,0.0
5350312.02,Grand Total,difference,0.0
5350312.03,Grand Total,difference,0.0
5350312.04,Grand Total,difference,0.0
5350312.05,Grand Total,difference,0.0
5350312.06,Grand Total,difference,0.0
5350312.07,Grand Total,difference,0.0
5350313.00,Grand Total,difference,0.0
5350314.01,Grand Total,difference,0.0
5350314.02,Grand Total,difference,0.0
5350315.01,Grand Total,difference,0.0
5350315.02,Grand Total,difference,0.0
5350315.03,Grand Total,difference,0.0
5350316.01,Grand Total,difference,0.0
5350316.03,Grand Total,difference,0.0
5350316.04,Grand Total,difference,0.0
5350316.05,Grand Total,difference,0.0
5350316.06,Grand Total,difference,0.0
5350317.02,Grand Total,difference,0.0
5350317.03,Grand Total,difference,0.0
5350317.04,Grand Total,difference,0.0
5350317.05,Grand Total,difference,0.0
5350318.01,Grand Total,difference,0.0
5350318.02,Grand Total,difference,0.0
5350319.00,Grand Total,difference,0.0
5350320.01,Grand Total,difference,0.0
5350320.02,Grand Total,difference,0.0
5350321.01,Grand Total,difference,0.0
5350321.02,Grand Total,difference,0.0
5350322.01,Grand Total,difference,0.0
5350322.02,Grand Total,difference,0.0
5350323.01,Grand Total,difference,0.0
5350324.01,Grand Total,difference,0.0
5350324.02,Grand Total,difference,0.0
5350324.03,Grand Total,difference,0.0
5350324.05,Grand Total,difference,0.0
5350324.06,Grand Total,difference,0.0
5350330.00,Grand Total,difference,0.0
5350331.01,Grand Total,difference,0.0
5350331.03,Grand Total,difference,0.0
5350331.04,Grand Total,difference,0.0
5350332.00,Grand Total,difference,0.0
5350333.00,Grand Total,difference,0.0
5350334.00,Grand Total,difference,0.0
5350335.00,Grand Total,difference,0.0
5350336.00,Grand Total,difference,0.0
5350337.01,Grand Total,difference,0.0
5350337.02,Grand Total,difference,0.0
5350338.00,Grand Total,difference,0.0
5350339.00,Grand Total,difference,3444.0
5350340.00,Grand Total,difference,3444.0
5350341.02,Grand Total,difference,0.0
5350341.03,Grand Total,difference,0.0
5350341.04,Grand Total,difference,1597.0
5350342.00,Grand Total,difference,0.0
5350343.00,Grand Total,difference,0.0
5350344.01,Grand Total,difference,0.0
5350344.02,Grand Total,difference,0.0
5350345.00,Grand Total,difference,0.0
5350346.01,Grand Total,difference,0.0
5350346.02,Grand Total,difference,0.0
5350347.00,Grand Total,difference,0.0
5350348.00,Grand Total,difference,0.0
5350349.00,Grand Total,difference,0.0
5350350.00,Grand Total,difference,0.0
5350351.01,Grand Total,difference,0.0
5350351.02,Grand Total,difference,0.0
5350352.00,Grand Total,difference,0.0
5350353.02,Grand Total,difference,0.0
5350353.03,Grand Total,difference,0.0
5350353.04,Grand Total,difference,0.0
5350354.00,Grand Total,difference,0.0
5350355.02,Grand Total,difference,0.0
5350355.04,Grand Total,difference,0.0
5350355.05,Grand Total,difference,0.0
5350355.06,Grand Total,difference,0.0
5350356.00,Grand Total,difference,0.0
5350357.01,Grand Total,difference,0.0
5350357.02,Grand Total,difference,0.0
5350358.01,Grand Total,difference,0.0
5350358.02,Grand Total,difference,0.0
5350358.03,Grand Total,difference,0.0
5350359.00,Grand Total,difference,0.0
5350360.00,Grand Total,difference,0.0
5350361.01,Grand Total,difference,0.0
5350361.02,Grand Total,difference,0.0
5350362.01,Grand Total,difference,0.0
5350362.02,Grand Total,difference,0.0
5350362.03,Grand Total,difference,0.0
5350362.04,Grand Total,difference,0.0
5350363.02,Grand Total,difference,0.0
5350363.04,Grand Total,difference,0.0
5350363.05,Grand Total,difference,0.0
5350363.06,Grand Total,difference,0.0
5350363.07,Grand Total,difference,0.0
5350364.01,Grand Total,difference,0.0
5350364.02,Grand Total,difference,0.0
5350365.00,Grand Total,difference,0.0
5350366.00,Grand Total,difference,0.0
5350367.01,Grand Total,difference,0.0
5350367.02,Grand Total,difference,0.0
5350368.01,Grand Total,difference,0.0
5350368.02,Grand Total,difference,0.0
5350369.00,Grand Total,difference,0.0
5350370.01,Grand Total,difference,0.0
5350370.02,Grand Total,difference,0.0
5350370.03,Grand Total,difference,0.0
5350371.00,Grand Total,difference,0.0
5350372.00,Grand Total,difference,0.0
5350373.00,Grand Total,difference,0.0
5350374.01,Grand Total,difference,0.0
5350374.02,Grand Total,difference,0.0
5350374.03,Grand Total,difference,0.0
5350375.01,Grand Total,difference,0.0
5350375.02,Grand Total,difference,0.0
5350375.03,Grand Total,difference,0.0
5350375.04,Grand Total,difference,0.0
5350375.05,Grand Total,difference,0.0
5350376.01,Grand Total,difference,0.0
5350376.02,Grand Total,difference,0.0
5350376.04,Grand Total,difference,0.0
5350376.05,Grand Total,difference,0.0
5350376.06,Grand Total,difference,0.0
5350376.08,Grand Total,difference,0.0
5350376.09,Grand Total,difference,0.0
5350376.11,Grand Total,difference,0.0
5350376.12,Grand Total,difference,0.0
5350376.13,Grand Total,difference,0.0
5350376.14,Grand Total,difference,0.0
5350376.15,Grand Total,difference,0.0
5350376.16,Grand Total,difference,0.0
5350377.02,Grand Total,difference,0.0
5350377.03,Grand Total,difference,0.0
5350377.04,Grand Total,difference,0.0
5350377.06,Grand Total,difference,0.0
5350377.07,Grand Total,difference,0.0
5350377.08,Grand Total,difference,0.0
5350377.09,Grand Total,difference,0.0
5350378.02,Grand Total,difference,0.0
5350378.03,Grand Total,difference,0.0
5350378.04,Grand Total,difference,0.0
5350378.05,Grand Total,difference,0.0
5350378.06,Grand Total,difference,0.0
5350378.07,Grand Total,difference,0.0
5350378.08,Grand Total,difference,0.0
5350378.11,Grand Total,difference,0.0
5350378.12,Grand Total,difference,0.0
5350378.14,Grand Total,difference,0.0
5350378.16,Grand Total,difference,0.0
5350378.17,Grand Total,difference,0.0
5350378.18,Grand Total,difference,0.0
5350378.19,Grand Total,difference,0.0
5350378.20,Grand Total,difference,0.0
5350378.21,Grand Total,difference,0.0
5350378.22,Grand Total,difference,0.0
5350378.23,Grand Total,difference,0.0
5350378.24,Grand Total,difference,0.0
5350378.25,Grand Total,difference,0.0
5350378.26,Grand Total,difference,0.0
5350378.28,Grand Total,difference,0.0
5350378.27,Grand Total,difference,0.0
5350323.02,Grand Total,difference,0.0
5350267.00,Grand Total,difference,0.0
5350264.00,Grand Total,difference,0.0
5350244.01,Grand Total,difference,0.0
5350236.02,Grand Total,difference,0.0
5350186.00,Grand Total,difference,0.0
5350001.00,Grand Total,difference,0.0
5350002.00,Grand Total,difference,0.0
5350296.00,Grand Total,difference,0.0
5350266.00,Grand Total,difference,0.0
5350247.01,Grand Total,difference,0.0
