CTUID,Neighbourhoods,Metric_Type,Metric_Name,Travel_Time_Threshold,Category,Before_After_Benefit,Value
5350117.0,Casa Loma,Economic,Travel Time to Key Work Locations,74.0,Scarborough Centre,after,74.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,after,34.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,after,55.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,35.0,Yonge-Eglinton Centre,after,35.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,50.0,North York Centre,after,50.0
5350118.0,Casa Loma,Economic,Travel Time to Key Work Locations,81.0,Scarborough Centre,after,81.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,after,34.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,57.0,Etobicoke Centre,after,57.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,24.0,Yonge-Eglinton Centre,after,24.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,39.0,North York Centre,after,39.0
5350119.0,Casa Loma,Economic,Travel Time to Key Work Locations,81.0,Scarborough Centre,after,81.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,26.0,Downtown Toronto,after,26.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,52.0,Etobicoke Centre,after,52.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,17.0,Yonge-Eglinton Centre,after,17.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,32.0,North York Centre,after,32.0
5350120.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,74.0,Scarborough Centre,after,74.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,29.0,Downtown Toronto,after,29.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,after,55.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,18.0,Yonge-Eglinton Centre,after,18.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,33.0,North York Centre,after,33.0
5350121.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,77.0,Scarborough Centre,after,77.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,36.0,Downtown Toronto,after,36.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,61.0,Etobicoke Centre,after,61.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,21.0,Yonge-Eglinton Centre,after,21.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,36.0,North York Centre,after,36.0
5350122.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,82.0,Scarborough Centre,after,82.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,36.0,Downtown Toronto,after,36.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,61.0,Etobicoke Centre,after,61.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,19.0,Yonge-Eglinton Centre,after,19.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,33.0,North York Centre,after,33.0
5350123.0,Yonge-St.Clair,Economic,Travel Time to Key Work Locations,79.0,Scarborough Centre,after,79.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,27.0,Downtown Toronto,after,27.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,53.0,Etobicoke Centre,after,53.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,16.0,Yonge-Eglinton Centre,after,16.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,31.0,North York Centre,after,31.0
5350124.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,75.0,Scarborough Centre,after,75.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,35.0,Downtown Toronto,after,35.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,62.0,Etobicoke Centre,after,62.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,25.0,Yonge-Eglinton Centre,after,25.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,39.0,North York Centre,after,39.0
5350125.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,83.0,Scarborough Centre,after,83.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,43.0,Downtown Toronto,after,43.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,69.0,Etobicoke Centre,after,69.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,28.0,Yonge-Eglinton Centre,after,28.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,43.0,North York Centre,after,43.0
5350126.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,87.0,Scarborough Centre,after,87.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,48.0,Downtown Toronto,after,48.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,74.0,Etobicoke Centre,after,74.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,21.0,Yonge-Eglinton Centre,after,21.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,39.0,North York Centre,after,39.0
5350127.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,76.0,Scarborough Centre,after,76.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,37.0,Downtown Toronto,after,37.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,63.0,Etobicoke Centre,after,63.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,17.0,Yonge-Eglinton Centre,after,17.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,32.0,North York Centre,after,32.0
5350129.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,78.0,Scarborough Centre,after,78.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,48.0,Downtown Toronto,after,48.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,72.0,Etobicoke Centre,after,72.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,27.0,Yonge-Eglinton Centre,after,27.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,42.0,North York Centre,after,42.0
5350130.0,Forest Hill South,Economic,Travel Time to Key Work Locations,88.0,Scarborough Centre,after,88.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,44.0,Downtown Toronto,after,44.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,61.0,Etobicoke Centre,after,61.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,31.0,Yonge-Eglinton Centre,after,31.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,48.0,North York Centre,after,48.0
5350131.0,Forest Hill South,Economic,Travel Time to Key Work Locations,88.0,Scarborough Centre,after,88.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,42.0,Downtown Toronto,after,42.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,63.0,Etobicoke Centre,after,63.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,26.0,Yonge-Eglinton Centre,after,26.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,43.0,North York Centre,after,43.0
5350132.0,Forest Hill North,Economic,Travel Time to Key Work Locations,88.0,Scarborough Centre,after,88.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,49.0,Downtown Toronto,after,49.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,67.0,Etobicoke Centre,after,67.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,25.0,Yonge-Eglinton Centre,after,25.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,42.0,North York Centre,after,42.0
5350133.0,Forest Hill North,Economic,Travel Time to Key Work Locations,87.0,Scarborough Centre,after,87.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,44.0,Downtown Toronto,after,44.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,69.0,Etobicoke Centre,after,69.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,18.0,Yonge-Eglinton Centre,after,18.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,35.0,North York Centre,after,35.0
5350134.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,81.0,Scarborough Centre,after,81.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,41.0,Downtown Toronto,after,41.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,67.0,Etobicoke Centre,after,67.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,13.0,Yonge-Eglinton Centre,after,13.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,31.0,North York Centre,after,31.0
5350135.0,Yonge-Eglinton,Economic,Travel Time to Key Work Locations,77.0,Scarborough Centre,after,77.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,49.0,Downtown Toronto,after,49.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,76.0,Etobicoke Centre,after,76.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,22.0,Yonge-Eglinton Centre,after,22.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,40.0,North York Centre,after,40.0
5350137.0,Mount Pleasant East,Economic,Travel Time to Key Work Locations,81.0,Scarborough Centre,after,81.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,42.0,Downtown Toronto,after,42.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,68.0,Etobicoke Centre,after,68.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,25.0,Yonge-Eglinton Centre,after,25.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,30.0,North York Centre,after,30.0
5350138.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,76.0,Scarborough Centre,after,76.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,48.0,Downtown Toronto,after,48.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,74.0,Etobicoke Centre,after,74.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,22.0,Yonge-Eglinton Centre,after,22.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,39.0,North York Centre,after,39.0
5350140.0,Lawrence Park South,Economic,Travel Time to Key Work Locations,84.0,Scarborough Centre,after,84.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,44.0,Downtown Toronto,after,44.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,70.0,Etobicoke Centre,after,70.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,28.0,Yonge-Eglinton Centre,after,28.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,28.0,North York Centre,after,28.0
5350142.0,Lawrence Park North,Economic,Travel Time to Key Work Locations,74.0,Scarborough Centre,after,74.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,52.0,Downtown Toronto,after,52.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,33.0,Etobicoke Centre,after,33.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,51.0,Yonge-Eglinton Centre,after,51.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,65.0,North York Centre,after,65.0
5350150.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,93.0,Scarborough Centre,after,93.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,61.0,Downtown Toronto,after,61.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,39.0,Etobicoke Centre,after,39.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,60.0,Yonge-Eglinton Centre,after,60.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,75.0,North York Centre,after,75.0
5350151.0,Lambton Baby Point,Economic,Travel Time to Key Work Locations,103.0,Scarborough Centre,after,103.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,51.0,Downtown Toronto,after,51.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,29.0,Etobicoke Centre,after,29.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,50.0,Yonge-Eglinton Centre,after,50.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,65.0,North York Centre,after,65.0
5350152.0,Runnymede-Bloor West Village,Economic,Travel Time to Key Work Locations,92.0,Scarborough Centre,after,92.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,54.0,Downtown Toronto,after,54.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,32.0,Etobicoke Centre,after,32.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,53.0,Yonge-Eglinton Centre,after,53.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,67.0,North York Centre,after,67.0
5350153.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,95.0,Scarborough Centre,after,95.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,66.0,Downtown Toronto,after,66.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,44.0,Etobicoke Centre,after,44.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,65.0,Yonge-Eglinton Centre,after,65.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,79.0,North York Centre,after,79.0
5350154.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,108.0,Scarborough Centre,after,108.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,58.0,Downtown Toronto,after,58.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,49.0,Etobicoke Centre,after,49.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,57.0,Yonge-Eglinton Centre,after,57.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,72.0,North York Centre,after,72.0
5350155.0,Rockcliffe-Smythe,Economic,Travel Time to Key Work Locations,100.0,Scarborough Centre,after,100.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,61.0,Downtown Toronto,after,61.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,45.0,Etobicoke Centre,after,45.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,55.0,Yonge-Eglinton Centre,after,55.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,72.0,North York Centre,after,72.0
5350157.0,Mount Dennis,Economic,Travel Time to Key Work Locations,103.0,Scarborough Centre,after,103.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,61.0,Downtown Toronto,after,61.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,52.0,Etobicoke Centre,after,52.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,53.0,Yonge-Eglinton Centre,after,53.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,70.0,North York Centre,after,70.0
5350158.0,Keelesdale-Eglinton West,Economic,Travel Time to Key Work Locations,102.0,Scarborough Centre,after,102.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,50.0,Downtown Toronto,after,50.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,47.0,Etobicoke Centre,after,47.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,47.0,Yonge-Eglinton Centre,after,47.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,62.0,North York Centre,after,62.0
5350160.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,92.0,Scarborough Centre,after,92.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,53.0,Downtown Toronto,after,53.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,56.0,Etobicoke Centre,after,56.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,43.0,Yonge-Eglinton Centre,after,43.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,60.0,North York Centre,after,60.0
5350161.0,Caledonia-Fairbank,Economic,Travel Time to Key Work Locations,99.0,Scarborough Centre,after,99.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,49.0,Downtown Toronto,after,49.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,53.0,Etobicoke Centre,after,53.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,41.0,Yonge-Eglinton Centre,after,41.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,58.0,North York Centre,after,58.0
5350162.0,Oakwood Village,Economic,Travel Time to Key Work Locations,93.0,Scarborough Centre,after,93.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,46.0,Downtown Toronto,after,46.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,50.0,Etobicoke Centre,after,50.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,43.0,Yonge-Eglinton Centre,after,43.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,58.0,North York Centre,after,58.0
5350163.0,Oakwood Village,Economic,Travel Time to Key Work Locations,88.0,Scarborough Centre,after,88.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,48.0,Downtown Toronto,after,48.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,53.0,Etobicoke Centre,after,53.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,44.0,Yonge-Eglinton Centre,after,44.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,59.0,North York Centre,after,59.0
5350164.0,Oakwood Village,Economic,Travel Time to Key Work Locations,91.0,Scarborough Centre,after,91.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,43.0,Downtown Toronto,after,43.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,56.0,Etobicoke Centre,after,56.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,41.0,Yonge-Eglinton Centre,after,41.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,56.0,North York Centre,after,56.0
5350165.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,89.0,Scarborough Centre,after,89.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,44.0,Downtown Toronto,after,44.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,63.0,Etobicoke Centre,after,63.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,28.0,Yonge-Eglinton Centre,after,28.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,45.0,North York Centre,after,45.0
5350166.0,Humewood-Cedarvale,Economic,Travel Time to Key Work Locations,89.0,Scarborough Centre,after,89.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,42.0,Downtown Toronto,after,42.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,53.0,Etobicoke Centre,after,53.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,32.0,Yonge-Eglinton Centre,after,32.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,49.0,North York Centre,after,49.0
5350168.0,Oakwood Village,Economic,Travel Time to Key Work Locations,88.0,Scarborough Centre,after,88.0
5350170.0,Briar Hill-Belgravia,Economic,Travel Time to Key Work Locations,51.0,Downtown Toronto,after,51.0
5350170.0,Briar Hill-Belgravia,Economic,Travel Time to Key Work Locations,56.0,Etobicoke Centre,after,56.0
5350170.0,Briar Hill-Belgravia,Economic,Travel Time to Key Work Locations,41.0,Yonge-Eglinton Centre,after,41.0
5350170.0,Briar Hill-Belgravia,Economic,Travel Time to Key Work Locations,58.0,North York Centre,after,58.0
5350170.0,Briar Hill-Belgravia,Economic,Travel Time to Key Work Locations,98.0,Scarborough Centre,after,98.0
5350171.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,57.0,Downtown Toronto,after,57.0
5350171.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,after,55.0
5350171.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,47.0,Yonge-Eglinton Centre,after,47.0
5350171.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,64.0,North York Centre,after,64.0
5350171.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,101.0,Scarborough Centre,after,101.0
5350172.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,59.0,Downtown Toronto,after,59.0
5350172.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,after,55.0
5350172.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,49.0,Yonge-Eglinton Centre,after,49.0
5350172.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,66.0,North York Centre,after,66.0
5350172.0,Beechborough-Greenbrook,Economic,Travel Time to Key Work Locations,105.0,Scarborough Centre,after,105.0
5350173.0,Mount Dennis,Economic,Travel Time to Key Work Locations,59.0,Downtown Toronto,after,59.0
5350173.0,Mount Dennis,Economic,Travel Time to Key Work Locations,43.0,Etobicoke Centre,after,43.0
5350173.0,Mount Dennis,Economic,Travel Time to Key Work Locations,56.0,Yonge-Eglinton Centre,after,56.0
5350173.0,Mount Dennis,Economic,Travel Time to Key Work Locations,70.0,North York Centre,after,70.0
5350173.0,Mount Dennis,Economic,Travel Time to Key Work Locations,100.0,Scarborough Centre,after,100.0
5350174.0,Mount Dennis,Economic,Travel Time to Key Work Locations,66.0,Downtown Toronto,after,66.0
5350174.0,Mount Dennis,Economic,Travel Time to Key Work Locations,46.0,Etobicoke Centre,after,46.0
5350174.0,Mount Dennis,Economic,Travel Time to Key Work Locations,62.0,Yonge-Eglinton Centre,after,62.0
5350174.0,Mount Dennis,Economic,Travel Time to Key Work Locations,74.0,North York Centre,after,74.0
5350174.0,Mount Dennis,Economic,Travel Time to Key Work Locations,107.0,Scarborough Centre,after,107.0
5350176.0,Weston,Economic,Travel Time to Key Work Locations,71.0,Downtown Toronto,after,71.0
5350176.0,Weston,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,after,55.0
5350176.0,Weston,Economic,Travel Time to Key Work Locations,60.0,Yonge-Eglinton Centre,after,60.0
5350176.0,Weston,Economic,Travel Time to Key Work Locations,69.0,North York Centre,after,69.0
5350176.0,Weston,Economic,Travel Time to Key Work Locations,106.0,Scarborough Centre,after,106.0
5350180.0,Taylor-Massey,Economic,Travel Time to Key Work Locations,45.0,Downtown Toronto,after,45.0
5350180.0,Taylor-Massey,Economic,Travel Time to Key Work Locations,63.0,Etobicoke Centre,after,63.0
5350180.0,Taylor-Massey,Economic,Travel Time to Key Work Locations,45.0,Yonge-Eglinton Centre,after,45.0
5350180.0,Taylor-Massey,Economic,Travel Time to Key Work Locations,59.0,North York Centre,after,59.0
5350180.0,Taylor-Massey,Economic,Travel Time to Key Work Locations,54.0,Scarborough Centre,after,54.0
5350182.0,Danforth East York,Economic,Travel Time to Key Work Locations,45.0,Downtown Toronto,after,45.0
5350182.0,Danforth East York,Economic,Travel Time to Key Work Locations,65.0,Etobicoke Centre,after,65.0
5350182.0,Danforth East York,Economic,Travel Time to Key Work Locations,47.0,Yonge-Eglinton Centre,after,47.0
5350182.0,Danforth East York,Economic,Travel Time to Key Work Locations,62.0,North York Centre,after,62.0
5350182.0,Danforth East York,Economic,Travel Time to Key Work Locations,60.0,Scarborough Centre,after,60.0
5350186.0,Leaside-Bennington,Economic,Travel Time to Key Work Locations,61.0,Downtown Toronto,after,61.0
5350186.0,Leaside-Bennington,Economic,Travel Time to Key Work Locations,78.0,Etobicoke Centre,after,78.0
5350186.0,Leaside-Bennington,Economic,Travel Time to Key Work Locations,54.0,Yonge-Eglinton Centre,after,54.0
5350186.0,Leaside-Bennington,Economic,Travel Time to Key Work Locations,71.0,North York Centre,after,71.0
5350186.0,Leaside-Bennington,Economic,Travel Time to Key Work Locations,88.0,Scarborough Centre,after,88.0
5350187.0,Old East York,Economic,Travel Time to Key Work Locations,46.0,Downtown Toronto,after,46.0
5350187.0,Old East York,Economic,Travel Time to Key Work Locations,69.0,Etobicoke Centre,after,69.0
5350187.0,Old East York,Economic,Travel Time to Key Work Locations,45.0,Yonge-Eglinton Centre,after,45.0
5350187.0,Old East York,Economic,Travel Time to Key Work Locations,63.0,North York Centre,after,63.0
5350187.0,Old East York,Economic,Travel Time to Key Work Locations,72.0,Scarborough Centre,after,72.0
5350188.0,Old East York,Economic,Travel Time to Key Work Locations,44.0,Downtown Toronto,after,44.0
5350188.0,Old East York,Economic,Travel Time to Key Work Locations,68.0,Etobicoke Centre,after,68.0
5350188.0,Old East York,Economic,Travel Time to Key Work Locations,49.0,Yonge-Eglinton Centre,after,49.0
5350188.0,Old East York,Economic,Travel Time to Key Work Locations,64.0,North York Centre,after,64.0
5350188.0,Old East York,Economic,Travel Time to Key Work Locations,65.0,Scarborough Centre,after,65.0
5350189.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,58.0,Downtown Toronto,after,58.0
5350189.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,80.0,Etobicoke Centre,after,80.0
5350189.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,62.0,Yonge-Eglinton Centre,after,62.0
5350189.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,76.0,North York Centre,after,76.0
5350189.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,71.0,Scarborough Centre,after,71.0
5350191.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,56.0,Downtown Toronto,after,56.0
5350191.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,74.0,Etobicoke Centre,after,74.0
5350191.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,55.0,Yonge-Eglinton Centre,after,55.0
5350191.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,70.0,North York Centre,after,70.0
5350191.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,64.0,Scarborough Centre,after,64.0
5350192.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,57.0,Downtown Toronto,after,57.0
5350192.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,77.0,Etobicoke Centre,after,77.0
5350192.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,55.0,Yonge-Eglinton Centre,after,55.0
5350192.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,71.0,North York Centre,after,71.0
5350192.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,65.0,Scarborough Centre,after,65.0
5350193.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,69.0,Downtown Toronto,after,69.0
5350193.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,89.0,Etobicoke Centre,after,89.0
5350193.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,70.0,Yonge-Eglinton Centre,after,70.0
5350193.0,O'Connor-Parkview,Economic,Travel Time to Key Work Locations,85.0,North York Centre,after,85.0
