from_id,to_id,travel_time
5350304.05,4616608,30.0
5350305.03,536800,25.0
5350305.03,7754918,29.0
5350305.05,536800,22.0
5350305.05,7754918,30.0
5350305.06,536800,14.0
5350306.02,536800,30.0
5350306.02,7754918,30.0
5350307.03,504810,26.0
5350307.04,536800,27.0
5350307.04,504810,29.0
5350307.05,13501524,22.0
5350307.05,515959,23.0
5350307.05,504810,25.0
5350307.06,504810,26.0
5350307.06,13501524,29.0
5350307.06,515959,30.0
5350308.02,13501524,23.0
5350308.02,515959,30.0
5350308.03,13501524,25.0
5350308.03,515959,26.0
5350308.03,504810,28.0
5350308.05,13501524,30.0
5350308.06,504810,25.0
5350308.06,13501524,25.0
5350308.06,515959,26.0
5350308.07,504810,25.0
5350308.07,13501524,30.0
5350309.0,515959,20.0
5350309.0,13501524,24.0
5350310.01,515959,29.0
5350310.02,515959,9.0
5350310.02,13501524,14.0
5350310.02,504810,29.0
5350311.05,9035631,23.0
5350311.05,515959,26.0
5350311.05,13501524,30.0
5350311.06,515959,26.0
5350311.06,13501524,30.0
5350312.02,9035631,22.0
5350312.02,515959,29.0
5350312.04,9035631,14.0
5350312.05,9035631,26.0
5350312.06,30063647,27.0
5350312.06,9035631,30.0
5350313.0,9035631,28.0
5350314.01,9035631,23.0
5350314.02,9035631,28.0
5350315.02,9035631,25.0
5350316.03,9035631,21.0
5350316.03,30063647,29.0
5350316.04,9035631,26.0
5350316.05,9035631,20.0
5350316.05,515959,29.0
5350316.06,9035631,23.0
5350317.02,13501524,25.0
5350317.04,515959,21.0
5350317.04,13501524,22.0
5350317.05,13501524,11.0
5350317.05,515959,11.0
5350317.05,504810,28.0
5350318.01,13501524,22.0
5350318.01,515959,23.0
5350318.01,504810,28.0
5350318.02,504810,25.0
5350318.02,13501524,26.0
5350318.02,515959,27.0
5350319.0,504810,26.0
5350320.01,13501524,23.0
5350320.01,487172,30.0
5350321.01,504810,24.0
5350321.02,504810,17.0
5350322.01,504810,25.0
5350322.01,13501524,26.0
5350322.01,515959,27.0
5350322.02,504810,21.0
5350324.01,504810,19.0
5350332.0,9638452,29.0
5350335.0,9638452,26.0
5350338.0,4628244,28.0
5350340.0,4628244,23.0
5350341.02,4628244,28.0
5350341.04,4628244,29.0
5350342.0,4628244,30.0
5350343.0,4628244,28.0
5350344.01,9638452,26.0
5350344.02,9638452,25.0
5350345.0,9638452,28.0
5350348.0,4628244,30.0
5350351.01,9638452,28.0
5350351.02,9638452,25.0
5350352.0,9638452,25.0
5350353.02,9638452,25.0
5350353.03,9638452,30.0
5350354.0,9638452,17.0
5350355.04,9638452,24.0
5350355.05,9638452,28.0
5350355.06,9638452,24.0
5350357.01,9638452,29.0
5350358.03,6362828,25.0
5350358.03,9638452,27.0
5350359.0,6362828,24.0
5350362.01,6362828,28.0
5350362.02,6362828,27.0
5350362.03,6362828,18.0
5350363.02,6362828,24.0
5350363.04,6362828,24.0
5350363.05,6362828,26.0
5350363.06,6362828,28.0
5350363.07,6362828,25.0
5350364.01,6362828,29.0
5350364.02,9638452,27.0
5350365.0,6362828,26.0
5350365.0,9638452,27.0
5350366.0,9638452,22.0
5350367.01,6362828,26.0
5350367.02,9638452,23.0
5350368.01,9638452,22.0
5350368.01,6362828,27.0
5350368.02,9638452,24.0
5350369.0,6362828,29.0
5350370.01,4616608,29.0
5350370.01,9638452,30.0
5350370.02,9638452,28.0
5350375.04,4616608,23.0
5350376.01,4616608,22.0
5350376.02,4616608,15.0
5350376.04,4616608,29.0
5350376.05,4616608,30.0
5350376.06,4616608,26.0
5350376.08,4616608,11.0
5350376.11,4616608,28.0
5350376.12,4616608,29.0
5350376.13,4616608,28.0
5350376.14,4616608,17.0
5350376.15,4616608,29.0
5350376.16,4616608,30.0
5350377.03,4616608,30.0
5350377.04,4616608,29.0
5350377.08,4616608,30.0
5350378.03,6362828,24.0
5350378.12,6362828,24.0
5350378.17,6362828,29.0
